Predictor variable,Categorical,Sample average
e03.NIT.max,false,2.914799285894734
e04.NIT.min,false,0.24741406739612087
e05.PHO.max,false,0.4380912611334674
e06.PHO.min,false,0.16413821404771908
e07.SAL.me,false,32.2256832553842
e08.SST.max,false,20.9028729853657
e09.SST.min,false,8.600104957482237
