variable,x,y
e08.SST.max,-4.778500771522522,1.3782752716906543E-11
e08.SST.max,-4.693658017730712,1.3782752716906543E-11
e08.SST.max,-4.6088152639389035,1.3782752716906543E-11
e08.SST.max,-4.523972510147094,1.3782752716906543E-11
e08.SST.max,-4.439129756355285,1.3782752716906543E-11
e08.SST.max,-4.354287002563476,1.3782752716906543E-11
e08.SST.max,-4.269444248771667,1.3782752716906543E-11
e08.SST.max,-4.184601494979858,1.3782752716906543E-11
e08.SST.max,-4.099758741188049,1.3782752716906543E-11
e08.SST.max,-4.01491598739624,1.3782752716906543E-11
e08.SST.max,-3.930073233604431,1.3782752716906543E-11
e08.SST.max,-3.8452304798126216,1.3782752716906543E-11
e08.SST.max,-3.7603877260208125,1.3782752716906543E-11
e08.SST.max,-3.6755449722290034,1.3782752716906543E-11
e08.SST.max,-3.5907022184371944,1.3782752716906543E-11
e08.SST.max,-3.5058594646453853,1.3782752716906543E-11
e08.SST.max,-3.4210167108535763,1.3782752716906543E-11
e08.SST.max,-3.3361739570617672,1.3782752716906543E-11
e08.SST.max,-3.251331203269958,1.3782752716906543E-11
e08.SST.max,-3.166488449478149,1.3782752716906543E-11
e08.SST.max,-3.08164569568634,1.3782752716906543E-11
e08.SST.max,-2.996802941894531,1.3782752716906543E-11
e08.SST.max,-2.9119601881027215,1.3782752716906543E-11
e08.SST.max,-2.827117434310913,1.3782752716906543E-11
e08.SST.max,-2.7422746805191034,1.3782752716906543E-11
e08.SST.max,-2.657431926727295,1.3782752716906543E-11
e08.SST.max,-2.5725891729354853,1.3782752716906543E-11
e08.SST.max,-2.4877464191436762,1.3782752716906543E-11
e08.SST.max,-2.402903665351867,1.3782752716906543E-11
e08.SST.max,-2.3180609115600577,1.3782752716906543E-11
e08.SST.max,-2.233218157768249,1.3782752716906543E-11
e08.SST.max,-2.14837540397644,1.3782752716906543E-11
e08.SST.max,-2.063532650184631,1.3782752716906543E-11
e08.SST.max,-1.9786898963928214,1.3782752716906543E-11
e08.SST.max,-1.8938471426010124,1.3782752716906543E-11
e08.SST.max,-1.8090043888092038,1.3782752716906543E-11
e08.SST.max,-1.7241616350173947,1.3782752716906543E-11
e08.SST.max,-1.6393188812255852,1.3782752716906543E-11
e08.SST.max,-1.5544761274337762,1.3782752716906543E-11
e08.SST.max,-1.4696333736419671,1.3782752716906543E-11
e08.SST.max,-1.3847906198501585,1.3782752716906543E-11
e08.SST.max,-1.299947866058349,1.3782752716906543E-11
e08.SST.max,-1.21510511226654,1.4528933611757111E-11
e08.SST.max,-1.1302623584747309,1.7012946607053436E-11
e08.SST.max,-1.0454196046829218,1.9911960968954645E-11
e08.SST.max,-0.9605768508911123,2.3293367235055484E-11
e08.SST.max,-0.8757340970993037,2.7235658173196953E-11
e08.SST.max,-0.7908913433074947,3.1829316959886E-11
e08.SST.max,-0.7060485895156852,3.717948171555463E-11
e08.SST.max,-0.6212058357238766,4.340749981679437E-11
e08.SST.max,-0.5363630819320679,5.065370345391784E-11
e08.SST.max,-0.45152032814025755,5.90805182554277E-11
e08.SST.max,-0.36667757434844894,6.887512782327576E-11
e08.SST.max,-0.28183482055663944,8.025402564726392E-11
e08.SST.max,-0.19699206676483083,9.346656781872298E-11
e08.SST.max,-0.11214931297302222,1.0880074619024072E-10
e08.SST.max,-0.02730655918121272,1.265658688964777E-10
e08.SST.max,0.05753619461059589,1.4719792051920422E-10
e08.SST.max,0.14237894840240628,1.7110868277825375E-10
e08.SST.max,0.2272217021942149,1.9878787504978845E-10
e08.SST.max,0.3120644559860235,2.3083068789730987E-10
e08.SST.max,0.396907209777833,2.679062527377596E-10
e08.SST.max,0.4817499635696416,3.107833990156905E-10
e08.SST.max,0.5665927173614511,3.603449760802846E-10
e08.SST.max,0.6514354711532597,4.1760406244151227E-10
e08.SST.max,0.7362782249450683,4.837229505838536E-10
e08.SST.max,0.8211209787368787,5.600337971145564E-10
e08.SST.max,0.9059637325286873,6.48063380737085E-10
e08.SST.max,0.9908064863204968,7.495599696483168E-10
e08.SST.max,1.0756492401123054,8.665248518724411E-10
