variable,x,y
e08.SST.max,-4.778500771522522,7.798422011546791E-4
e08.SST.max,-4.693658017730712,7.798422011546791E-4
e08.SST.max,-4.6088152639389035,7.798422011546791E-4
e08.SST.max,-4.523972510147094,7.798422011546791E-4
e08.SST.max,-4.439129756355285,7.798422011546791E-4
e08.SST.max,-4.354287002563476,7.798422011546791E-4
e08.SST.max,-4.269444248771667,7.798422011546791E-4
e08.SST.max,-4.184601494979858,7.798422011546791E-4
e08.SST.max,-4.099758741188049,7.798422011546791E-4
e08.SST.max,-4.01491598739624,7.798422011546791E-4
e08.SST.max,-3.930073233604431,7.798422011546791E-4
e08.SST.max,-3.8452304798126216,7.798422011546791E-4
e08.SST.max,-3.7603877260208125,7.798422011546791E-4
e08.SST.max,-3.6755449722290034,7.798422011546791E-4
e08.SST.max,-3.5907022184371944,7.798422011546791E-4
e08.SST.max,-3.5058594646453853,7.798422011546791E-4
e08.SST.max,-3.4210167108535763,7.798422011546791E-4
e08.SST.max,-3.3361739570617672,7.798422011546791E-4
e08.SST.max,-3.251331203269958,7.798422011546791E-4
e08.SST.max,-3.166488449478149,7.798422011546791E-4
e08.SST.max,-3.08164569568634,7.798422011546791E-4
e08.SST.max,-2.996802941894531,7.798422011546791E-4
e08.SST.max,-2.9119601881027215,7.798422011546791E-4
e08.SST.max,-2.827117434310913,7.798422011546791E-4
e08.SST.max,-2.7422746805191034,7.798422011546791E-4
e08.SST.max,-2.657431926727295,7.798422011546791E-4
e08.SST.max,-2.5725891729354853,7.798422011546791E-4
e08.SST.max,-2.4877464191436762,7.798422011546791E-4
e08.SST.max,-2.402903665351867,7.798422011546791E-4
e08.SST.max,-2.3180609115600577,7.798422011546791E-4
e08.SST.max,-2.233218157768249,7.798422011546791E-4
e08.SST.max,-2.14837540397644,7.798422011546791E-4
e08.SST.max,-2.063532650184631,7.798422011546791E-4
e08.SST.max,-1.9786898963928214,7.798422011546791E-4
e08.SST.max,-1.8938471426010124,7.798422011546791E-4
e08.SST.max,-1.8090043888092038,7.798422011546791E-4
e08.SST.max,-1.7241616350173947,7.798422011546791E-4
e08.SST.max,-1.6393188812255852,7.798422011546791E-4
e08.SST.max,-1.5544761274337762,7.798422011546791E-4
e08.SST.max,-1.4696333736419671,7.798422011546791E-4
e08.SST.max,-1.3847906198501585,7.798422011546791E-4
e08.SST.max,-1.299947866058349,7.798422011546791E-4
e08.SST.max,-1.21510511226654,7.983787800185382E-4
e08.SST.max,-1.1302623584747309,8.565004682168365E-4
e08.SST.max,-1.0454196046829218,9.185736416839063E-4
e08.SST.max,-0.9605768508911123,9.848453337326646E-4
e08.SST.max,-0.8757340970993037,0.0010555764893069863
e08.SST.max,-0.7908913433074947,0.001131042605265975
e08.SST.max,-0.7060485895156852,0.0012115342542529106
e08.SST.max,-0.6212058357238766,0.0012973581906408072
e08.SST.max,-0.5363630819320679,0.0013888375833630562
e08.SST.max,-0.45152032814025755,0.0014863131800666451
e08.SST.max,-0.36667757434844894,0.0015901437727734447
e08.SST.max,-0.28183482055663944,0.0017007074784487486
e08.SST.max,-0.19699206676483083,0.001818401855416596
e08.SST.max,-0.11214931297302222,0.0019436455331742764
e08.SST.max,-0.02730655918121272,0.0020766558591276407
e08.SST.max,0.05753619461059589,0.002218445297330618
e08.SST.max,0.14237894840240628,0.0023691875394433737
e08.SST.max,0.2272217021942149,0.002529260003939271
e08.SST.max,0.3120644559860235,0.002699317177757621
e08.SST.max,0.396907209777833,0.002879921579733491
e08.SST.max,0.4817499635696416,0.0030716629698872566
e08.SST.max,0.5665927173614511,0.003275159979239106
e08.SST.max,0.6514354711532597,0.0034910603426396847
e08.SST.max,0.7362782249450683,0.003720042761415243
e08.SST.max,0.8211209787368787,0.0039628176018595695
e08.SST.max,0.9059637325286873,0.004220128525048494
e08.SST.max,0.9908064863204968,0.004492752719670534
e08.SST.max,1.0756492401123054,0.004781502764672041
e08.SST.max,1.160491993904114,0.005087227560579777
e08.SST.max,1.2453347476959236,0.00541081465780735
e08.SST.max,1.3301775014877322,0.005753188859671354
e08.SST.max,1.4150202552795417,0.006115315016359091
e08.SST.max,1.4998630090713512,0.006498200818896294
e08.SST.max,1.5847057628631598,0.006902893539518118
e08.SST.max,1.6695485166549693,0.0073304870165884495
e08.SST.max,1.754391270446778,0.0077821179293096066
e08.SST.max,1.8392340242385874,0.008258967660367489
e08.SST.max,1.924076778030396,0.008762268349528313
e08.SST.max,2.0089195318222046,0.009293296374380589
e08.SST.max,2.093762285614015,0.009853381663560867
e08.SST.max,2.1786050394058236,0.010443897917866707
e08.SST.max,2.263447793197633,0.011066274717450142
e08.SST.max,2.3482905469894417,0.01172199472784996
e08.SST.max,2.4331333007812512,0.012412593699991703
e08.SST.max,2.51797605457306,0.013139655813574791
e08.SST.max,2.6028188083648685,0.013904825784265995
e08.SST.max,2.687661562156678,0.014709806069731712
e08.SST.max,2.7725043159484875,0.01555634569376707
e08.SST.max,2.857347069740297,0.01644626073539257
e08.SST.max,2.9421898235321056,0.017381420359015465
e08.SST.max,3.027032577323914,0.018363749608397484
e08.SST.max,3.1118753311157237,0.019395234063267708
e08.SST.max,3.1967180849075323,0.020477917045354843
e08.SST.max,3.281560838699342,0.02161390148103237
e08.SST.max,3.3664035924911513,0.022805342450737953
e08.SST.max,3.451246346282961,0.024054456502199173
e08.SST.max,3.5360891000747685,0.02536352537572384
