variable,x,y
e07.SAL.me,-3.846616804599762,2.8813903441005095E-7
e07.SAL.me,-3.7496561374664306,2.8813903441005095E-7
e07.SAL.me,-3.652695470333099,2.8813903441005095E-7
e07.SAL.me,-3.555734803199768,2.8813903441005095E-7
e07.SAL.me,-3.458774136066437,2.8813903441005095E-7
e07.SAL.me,-3.3618134689331054,2.8813903441005095E-7
e07.SAL.me,-3.2648528017997744,2.8813903441005095E-7
e07.SAL.me,-3.1678921346664426,2.8813903441005095E-7
e07.SAL.me,-3.0709314675331116,2.8813903441005095E-7
e07.SAL.me,-2.9739708003997802,2.8813903441005095E-7
e07.SAL.me,-2.877010133266449,2.8813903441005095E-7
e07.SAL.me,-2.780049466133118,2.8813903441005095E-7
e07.SAL.me,-2.6830887989997865,2.8813903441005095E-7
e07.SAL.me,-2.586128131866455,2.8813903441005095E-7
e07.SAL.me,-2.4891674647331237,2.8813903441005095E-7
e07.SAL.me,-2.3922067975997923,2.8813903441005095E-7
e07.SAL.me,-2.2952461304664613,2.8813903441005095E-7
e07.SAL.me,-2.19828546333313,2.8813903441005095E-7
e07.SAL.me,-2.1013247961997985,2.8813903441005095E-7
e07.SAL.me,-2.0043641290664675,2.8813903441005095E-7
e07.SAL.me,-1.907403461933136,2.8813903441005095E-7
e07.SAL.me,-1.8104427947998047,2.8813903441005095E-7
e07.SAL.me,-1.7134821276664733,2.8813903441005095E-7
e07.SAL.me,-1.616521460533142,2.8813903441005095E-7
e07.SAL.me,-1.519560793399811,2.8813903441005095E-7
e07.SAL.me,-1.4226001262664796,2.8813903441005095E-7
e07.SAL.me,-1.3256394591331482,2.8813903441005095E-7
e07.SAL.me,-1.2286787919998168,2.8813903441005095E-7
e07.SAL.me,-1.1317181248664854,2.8813903441005095E-7
e07.SAL.me,-1.0347574577331544,2.8813903441005095E-7
e07.SAL.me,-0.937796790599823,2.8813903441005095E-7
e07.SAL.me,-0.8408361234664916,2.8813903441005095E-7
e07.SAL.me,-0.7438754563331602,2.8813903441005095E-7
e07.SAL.me,-0.6469147891998293,2.8813903441005095E-7
e07.SAL.me,-0.5499541220664979,2.8813903441005095E-7
e07.SAL.me,-0.45299345493316645,2.8813903441005095E-7
e07.SAL.me,-0.35603278779983505,2.8813903441005095E-7
e07.SAL.me,-0.2590721206665041,2.8813903441005095E-7
e07.SAL.me,-0.1621114535331727,2.8813903441005095E-7
e07.SAL.me,-0.06515078639984129,2.8813903441005095E-7
e07.SAL.me,0.031809880733490115,2.8813903441005095E-7
e07.SAL.me,0.12877054786682107,2.8813903441005095E-7
e07.SAL.me,0.22573121500015247,2.995245154124859E-7
e07.SAL.me,0.3226918821334843,3.363568055192445E-7
e07.SAL.me,0.4196525492668153,3.7755782500425994E-7
e07.SAL.me,0.5166132164001462,4.2362552221675287E-7
e07.SAL.me,0.6135738835334781,4.751121593926655E-7
e07.SAL.me,0.710534550666809,5.326299401531287E-7
e07.SAL.me,0.80749521780014,5.968571485936991E-7
e07.SAL.me,0.9044558849334718,6.685449420729128E-7
e07.SAL.me,1.0014165520668028,7.485248261218658E-7
e07.SAL.me,1.0983772192001346,8.377168114748201E-7
e07.SAL.me,1.1953378863334656,9.371381679557089E-7
e07.SAL.me,1.2922985534667966,1.0479134289198555E-6
e07.SAL.me,1.3892592206001284,1.1712851346601383E-6
e07.SAL.me,1.4862198877334594,1.3086249737170874E-6
e07.SAL.me,1.5831805548667912,1.4614473684559925E-6
e07.SAL.me,1.6801412220001222,1.631422833270335E-6
e07.SAL.me,1.7771018891334531,1.8203936633653939E-6
e07.SAL.me,1.874062556266785,2.0303900782892015E-6
e07.SAL.me,1.971023223400116,2.2636486392002553E-6
e07.SAL.me,2.067983890533447,2.5226322577509563E-6
e07.SAL.me,2.1649445576667787,2.8100519102736143E-6
e07.SAL.me,2.2619052248001097,3.128888010905939E-6
e07.SAL.me,2.3588658919334415,3.482420197542524E-6
e07.SAL.me,2.4558265590667725,3.8742500692023896E-6
e07.SAL.me,2.5527872262001035,4.308335974201327E-6
e07.SAL.me,2.6497478933334353,4.789021659235004E-6
e07.SAL.me,2.7467085604667663,5.321076514519518E-6
e07.SAL.me,2.843669227600097,5.909727860853309E-6
e07.SAL.me,2.940629894733429,6.560712336067809E-6
e07.SAL.me,3.03759056186676,7.280307727342006E-6
e07.SAL.me,3.134551229000092,8.075398909568321E-6
e07.SAL.me,3.231511896133423,8.953513315645978E-6
e07.SAL.me,3.328472563266754,9.922897334035952E-6
e07.SAL.me,3.4254332304000856,1.0992558600264601E-5
e07.SAL.me,3.5223938975334166,1.2172352398920339E-5
e07.SAL.me,3.6193545646667484,1.3473038052325137E-5
e07.SAL.me,3.7163152318000794,1.4906374417478219E-5
e07.SAL.me,3.8132758989334103,1.6485182641190477E-5
e07.SAL.me,3.910236566066742,1.822346712287981E-5
e07.SAL.me,4.007197233200073,2.0136481907684356E-5
e07.SAL.me,4.104157900333404,2.224085073976312E-5
e07.SAL.me,4.201118567466736,2.455469802953303E-5
e07.SAL.me,4.298079234600067,2.7097743441117927E-5
e07.SAL.me,4.395039901733398,2.989146378240548E-5
e07.SAL.me,4.492000568866731,3.2959178497549146E-5
e07.SAL.me,4.588961236000062,3.6326280678622425E-5
e07.SAL.me,4.6859219031333925,4.0020342567004263E-5
e07.SAL.me,4.7828825702667235,4.4071333832107484E-5
e07.SAL.me,4.879843237400054,4.851172343478538E-5
e07.SAL.me,4.976803904533385,5.3376796131487936E-5
