X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
150.43,-35.42,train,9.751174313757948E-5,16.84010478866904,0.4397765434405715
150.437907,-35.381694,train,9.66314199910214E-5,16.52314995786106,0.43683837962201244
150.434444,-35.365,train,9.66314199910214E-5,16.52314995786106,0.43683837962201244
150.4739,-35.3019,train,9.726691909850898E-5,16.766905260111105,0.4389609616834895
150.463333,-35.263056,train,9.726691909850898E-5,16.766905260111105,0.4389609616834895
150.495278,-35.260556,train,9.726691909850898E-5,16.766905260111105,0.4389609616834895
138.490267,-34.874838,train,1.5731483139199226E-5,0.3031993333255445,0.08924125572368602
138.491111,-34.860833,train,1.5731483139199226E-5,0.3031993333255445,0.08924125572368602
138.499711,-34.840948,train,1.5731483139199226E-5,0.3031993333255445,0.08924125572368602
138.4822,-34.8314,train,1.5129630445666245E-5,0.285011326573014,0.08597833456049986
138.493878,-34.827059,train,1.5129630445666245E-5,0.285011326573014,0.08597833456049986
138.483321,-34.807893,train,1.5129630445666245E-5,0.285011326573014,0.08597833456049986
138.470266,-34.775393,train,1.5129630445666245E-5,0.285011326573014,0.08597833456049986
138.493599,-34.765115,train,1.5129630445666245E-5,0.285011326573014,0.08597833456049986
119.366667,-34.383333,train,1.3305253168824108E-4,29.358547485845932,0.5464295383481464
151.13,-34.07,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.12,-34.07,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.1,-34.07,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.133333,-34.066667,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.148996,-34.054463,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.15,-34.05,train,1.423669337872819E-4,31.761918605151493,0.5708510773192274
151.196217,-34.005574,train,1.4728990717311605E-4,33.214814372914105,0.5832229405353602
151.25,-33.85,train,1.4955807220411372E-4,33.79682792568,0.5888023900511768
151.225659,-33.839185,train,1.4458158798055928E-4,32.30464934121417,0.5764615020081256
151.304823,-33.66085,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
151.296767,-33.637239,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
151.2783,-33.635,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
151.3272,-33.6206,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
151.317778,-33.615,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
151.29987,-33.596046,train,1.4633248169892212E-4,32.88537183771592,0.5808451096869961
115.60338,-33.3922,train,9.870343530185695E-5,17.240540707484378,0.44372952566069757
115.6188,-33.34718,train,9.870343530185695E-5,17.240540707484378,0.44372952566069757
151.5897,-33.0942,train,1.5234567769367192E-4,34.805549930001234,0.5955574037259459
151.586944,-33.089444,train,1.5234567769367192E-4,34.805549930001234,0.5955574037259459
115.683333,-32.266667,train,1.7913074890755704E-4,42.43940299260735,0.6550665117025594
115.683333,-32.266389,train,1.7913074890755704E-4,42.43940299260735,0.6550665117025594
115.716667,-32.2,train,1.7869958704415978E-4,42.33913485340238,0.6541816643246499
115.666667,-32.2,train,1.7869958704415978E-4,42.33913485340238,0.6541816643246499
115.65755,-32.119967,train,1.798169746718886E-4,42.58851054560575,0.6564701443630265
115.733333,-32.016667,train,1.8457806776637806E-4,43.61421423238549,0.6660526399510112
115.6,-32.0,train,1.938533119440491E-4,46.10758660619848,0.6839597997355104
115.733333,-31.983333,train,1.859532113735522E-4,43.99569447459695,0.6687702625839864
115.731667,-31.786667,train,1.9115757974561714E-4,45.39310004575199,0.6788566508378971
115.716667,-31.783333,train,1.9115757974561714E-4,45.39310004575199,0.6788566508378971
115.65,-31.616667,train,1.9752690842809846E-4,47.11938110393316,0.6907837928908633
159.0819,-31.5417,train,2.2985471567918842E-4,56.84471738054149,0.7448255777012838
159.084132,-31.531913,train,2.2850172054966956E-4,56.33306285435451,0.7427658181141518
159.0639,-31.5194,train,2.2985471567918842E-4,56.84471738054149,0.7448255777012838
159.0667,-31.5167,train,2.2985471567918842E-4,56.84471738054149,0.7448255777012838
115.54717,-31.44857,train,2.160208986416809E-4,51.76008360552616,0.7229637019355659
115.433333,-31.35,train,2.2169827449591744E-4,53.513992866418896,0.7321537042555915
115.06695,-30.550517,train,2.526445536575389E-4,67.05561667735155,0.7771432944666636
30.816667,-30.25,train,2.944696957561843E-4,95.51174631306192,0.8261831863418629
114.9956,-30.15585,train,2.5414293733521916E-4,67.68974176669538,0.7791186852869207
31.31389999,-29.41830063,train,2.8811996788163794E-4,88.51778214858484,0.819499717467234
114.918942,-29.276089,train,2.3507864003553553E-4,59.02660526440865,0.7526247272716635
114.916667,-29.266667,train,2.3507864003553553E-4,59.02660526440865,0.7526247272716635
114.883333,-29.166667,train,2.2338117983986664E-4,54.26189020368487,0.7348187944569871
167.953333,-29.058333,train,2.2537044843924368E-4,55.25935710180438,0.7379348713428888
113.859722,-28.725,train,2.7951137014234947E-4,81.03908988788025,0.8100264120498063
32.46666718,-28.35000038,train,2.9277956291801066E-4,93.16568902439677,0.8244287749129062
32.466667,-28.35,train,2.9277956291801066E-4,93.16568902439677,0.8244287749129062
153.42579,-27.97354,train,2.8345838252905704E-4,83.56795142916148,0.8144300850330722
153.425789,-27.973537,train,2.8345838252905704E-4,83.56795142916148,0.8144300850330722
153.421245,-27.966237,train,2.8345838252905704E-4,83.56795142916148,0.8144300850330722
153.41952,-27.93298,train,2.8345838252905704E-4,83.56795142916148,0.8144300850330722
153.41952,-27.932979,train,2.8345838252905704E-4,83.56795142916148,0.8144300850330722
153.43693,-27.77419,train,2.837057196395475E-4,83.76594262091204,0.8147026148174707
153.436935,-27.774189,train,2.837057196395475E-4,83.76594262091204,0.8147026148174707
153.435777,-27.768812,train,2.837057196395475E-4,83.76594262091204,0.8147026148174707
153.43578,-27.76881,train,2.837057196395475E-4,83.76594262091204,0.8147026148174707
153.41745,-27.74854,train,2.831287356088466E-4,83.24256474582089,0.8140662385134939
153.417454,-27.748537,train,2.831287356088466E-4,83.24256474582089,0.8140662385134939
153.375788,-27.706871,train,2.74653530008945E-4,77.79163913717493,0.8044628131718746
153.37579,-27.70687,train,2.74653530008945E-4,77.79163913717493,0.8044628131718746
153.378056,-27.642778,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.425,-27.641667,train,2.781737343140524E-4,80.09112062288504,0.8085104286949665
153.37884,-27.64132,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.37995,-27.64132,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.379954,-27.641315,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.378843,-27.641315,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.42106,-27.64076,train,2.781737343140524E-4,80.09112062288504,0.8085104286949665
153.421065,-27.64076,train,2.781737343140524E-4,80.09112062288504,0.8085104286949665
153.42579,-27.6402,train,2.781737343140524E-4,80.09112062288504,0.8085104286949665
153.379954,-27.630204,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.37995,-27.6302,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.4,-27.597222,train,2.6692882269754414E-4,73.27477167095687,0.7952783679735728
153.309122,-27.590205,train,2.7228640053858293E-4,76.71699043948553,0.8016930318510306
153.30912,-27.5902,train,2.7228640053858293E-4,76.71699043948553,0.8016930318510306
153.32579,-27.57354,train,2.6769761416429224E-4,73.83346403063726,0.796211443753635
153.325788,-27.573538,train,2.6769761416429224E-4,73.83346403063726,0.796211443753635
32.68330002,-27.5333004,train,2.8881765734773015E-4,89.33768055059024,0.8202464694003022
153.345232,-27.532205,train,2.7230784169518036E-4,76.75315260371255,0.8017182954221036
153.34523,-27.5322,train,2.7230784169518036E-4,76.75315260371255,0.8017182954221036
153.40912,-27.506871,train,2.7230784169518036E-4,76.75315260371255,0.8017182954221036
153.4,-27.5,train,2.698679924303952E-4,75.08143550201507,0.7988227272073705
153.500785,-27.498537,train,2.868164445544071E-4,86.35211393041119,0.8180962060960619
153.3972,-27.4944,train,2.698679924303952E-4,75.08143550201507,0.7988227272073705
32.713889,-27.453333,train,2.8889830277060936E-4,89.43566478008803,0.8203325864853608
153.54245,-27.4402,train,2.868164445544071E-4,86.35211393041119,0.8180962060960619
153.584117,-27.415204,train,2.923875522396185E-4,92.75307786808723,0.8240193319915586
153.317176,-27.411594,train,2.658972844465854E-4,72.80796076660565,0.7940196832362088
153.31718,-27.41159,train,2.658972844465854E-4,72.80796076660565,0.7940196832362088
153.425785,-27.356871,train,2.771629330328617E-4,79.33699697599994,0.8073568372657689
153.42579,-27.35687,train,2.771629330328617E-4,79.33699697599994,0.8073568372657689
32.722222,-27.3375,train,2.8876015410330834E-4,89.26781407959741,0.8201850394452356
153.3667,-27.1667,train,2.724083583271796E-4,76.8310886082192,0.8018366887158285
153.116899,-27.094373,train,2.4255145253113998E-4,62.26820707837402,0.7633688288171352
153.1169,-27.09437,train,2.4255145253113998E-4,62.26820707837402,0.7633688288171352
153.14245,-27.09021,train,2.4255145253113998E-4,62.26820707837402,0.7633688288171352
153.142455,-27.090206,train,2.4255145253113998E-4,62.26820707837402,0.7633688288171352
153.133333,-26.808333,train,2.707136612405721E-4,75.61168629947105,0.7998311084104806
153.159119,-26.806873,train,2.707136612405721E-4,75.61168629947105,0.7998311084104806
153.142453,-26.806873,train,2.707136612405721E-4,75.61168629947105,0.7998311084104806
153.1528,-26.8028,train,2.707136612405721E-4,75.61168629947105,0.7998311084104806
