x,y,species cloglog values
1.0,1.0,0.0139796
2.0,2.0,1.6815946E-8
3.0,3.0,0.21138267
4.0,4.0,1.5831209E-6
5.0,5.0,1.3414677E-5
6.0,6.0,1.0024826E-7
7.0,7.0,2.2202496E-8
8.0,8.0,5.806638E-7
9.0,9.0,2.452442E-5
10.0,10.0,5.0521955E-8
11.0,11.0,0.1260485
12.0,12.0,0.001215071
13.0,13.0,5.548722E-8
14.0,14.0,3.091266E-7
15.0,15.0,0.017260721
16.0,16.0,0.65121925
17.0,17.0,1.6639069E-8
18.0,18.0,0.6045236
19.0,19.0,9.887035E-6
20.0,20.0,0.14255035
21.0,21.0,0.013084334
22.0,22.0,0.6212972
23.0,23.0,0.32315904
24.0,24.0,0.5407889
25.0,25.0,0.4016339
26.0,26.0,1.9903756E-4
27.0,27.0,2.8060844E-8
28.0,28.0,9.437283E-9
29.0,29.0,6.4576525E-8
30.0,30.0,2.084084E-7
31.0,31.0,0.7831857
32.0,32.0,0.5888333
33.0,33.0,0.12970763
34.0,34.0,7.9547355E-8
35.0,35.0,2.9642486E-6
36.0,36.0,0.7749746
37.0,37.0,1.6623278E-5
38.0,38.0,0.59157866
39.0,39.0,2.9819657E-5
40.0,40.0,0.15127599
41.0,41.0,2.1125486E-6
42.0,42.0,0.012660705
43.0,43.0,1.1996626E-6
44.0,44.0,1.0847245E-7
45.0,45.0,1.9968427E-6
46.0,46.0,1.5960636E-7
47.0,47.0,1.021539E-6
48.0,48.0,0.31935564
49.0,49.0,0.7186179
50.0,50.0,0.6686484
51.0,51.0,1.9075755E-4
52.0,52.0,0.80231255
53.0,53.0,0.7736689
54.0,54.0,6.1951657E-9
55.0,55.0,0.72579795
56.0,56.0,3.6211073E-4
57.0,57.0,0.63642544
58.0,58.0,5.8557763E-8
59.0,59.0,1.1018025E-8
60.0,60.0,0.011909106
61.0,61.0,0.031447504
62.0,62.0,2.9356685E-4
63.0,63.0,0.22614892
64.0,64.0,0.5617094
65.0,65.0,0.36912695
66.0,66.0,0.23869888
67.0,67.0,0.7938946
68.0,68.0,0.00798481
69.0,69.0,2.280126E-7
70.0,70.0,0.0024912017
71.0,71.0,9.929748E-7
72.0,72.0,0.43434775
73.0,73.0,1.9503001E-7
74.0,74.0,0.8901627
75.0,75.0,3.4921708E-8
76.0,76.0,2.0228516E-7
77.0,77.0,0.02271356
78.0,78.0,4.5931378E-7
79.0,79.0,1.6602864E-5
80.0,80.0,5.8891146E-7
81.0,81.0,0.012494808
82.0,82.0,6.90313E-6
83.0,83.0,0.007352981
84.0,84.0,5.0834586E-8
85.0,85.0,0.6743711
86.0,86.0,4.974758E-8
87.0,87.0,5.9780756E-5
88.0,88.0,5.3678605E-6
89.0,89.0,0.07659447
90.0,90.0,3.043304E-6
91.0,91.0,3.3966797E-5
92.0,92.0,5.5488396E-8
93.0,93.0,0.108452536
94.0,94.0,6.7444313E-7
95.0,95.0,0.030018203
96.0,96.0,4.751916E-8
97.0,97.0,0.03254811
98.0,98.0,0.011087294
99.0,99.0,1.85209E-7
100.0,100.0,0.08088852
101.0,101.0,0.16432954
102.0,102.0,2.9990932E-8
103.0,103.0,2.6094387E-8
104.0,104.0,1.0564447E-4
105.0,105.0,2.3880128E-4
106.0,106.0,2.919387E-7
107.0,107.0,0.0740545
108.0,108.0,0.010082198
109.0,109.0,8.605408E-8
110.0,110.0,0.014602897
111.0,111.0,1.2512658E-5
112.0,112.0,1.583884E-8
113.0,113.0,0.47586375
