variable,x,y
e10.SST.ra,-1.543874168395996,0.02892659418284893
e10.SST.ra,-1.4791571563720702,0.02892659418284893
e10.SST.ra,-1.4144401443481445,0.02892659418284893
e10.SST.ra,-1.3497231323242187,0.02892659418284893
e10.SST.ra,-1.285006120300293,0.02892659418284893
e10.SST.ra,-1.2202891082763672,0.02892659418284893
e10.SST.ra,-1.1555720962524414,0.02892659418284893
e10.SST.ra,-1.0908550842285156,0.02892659418284893
e10.SST.ra,-1.0261380722045899,0.02892659418284893
e10.SST.ra,-0.961421060180664,0.02892659418284893
e10.SST.ra,-0.8967040481567382,0.02892659418284893
e10.SST.ra,-0.8319870361328126,0.02892659418284893
e10.SST.ra,-0.7672700241088867,0.02892659418284893
e10.SST.ra,-0.7025530120849609,0.02892659418284893
e10.SST.ra,-0.6378360000610352,0.02892659418284893
e10.SST.ra,-0.5731189880371094,0.02892659418284893
e10.SST.ra,-0.5084019760131835,0.02892659418284893
e10.SST.ra,-0.44368496398925794,0.02892659418284893
e10.SST.ra,-0.37896795196533195,0.02892659418284893
e10.SST.ra,-0.3142509399414064,0.02892659418284893
e10.SST.ra,-0.2495339279174804,0.02892659418284893
e10.SST.ra,-0.18481691589355465,0.02892659418284893
e10.SST.ra,-0.1200999038696291,0.02892659418284893
e10.SST.ra,-0.05538289184570311,0.02892659418284893
e10.SST.ra,0.00933412017822266,0.02892659418284893
e10.SST.ra,0.0740511322021482,0.02892659418284893
e10.SST.ra,0.1387681442260742,0.02892659418284893
e10.SST.ra,0.20348515624999997,0.02892659418284893
e10.SST.ra,0.2682021682739255,0.02892659418284893
e10.SST.ra,0.3329191802978515,0.02892659418284893
e10.SST.ra,0.39763619232177727,0.02892659418284893
e10.SST.ra,0.46235320434570326,0.02892659418284893
e10.SST.ra,0.527070216369629,0.02892659418284893
e10.SST.ra,0.5917872283935544,0.02892659418284893
e10.SST.ra,0.6565042404174801,0.02892659418284893
e10.SST.ra,0.7212212524414063,0.02892659418284893
e10.SST.ra,0.7859382644653321,0.02892659418284893
e10.SST.ra,0.8506552764892579,0.02892659418284893
e10.SST.ra,0.9153722885131832,0.02892659418284893
e10.SST.ra,0.980089300537109,0.02892659418284893
e10.SST.ra,1.0448063125610352,0.02892659418284893
e10.SST.ra,1.109523324584961,0.02892659418284893
e10.SST.ra,1.1742403366088867,0.029243040829896927
e10.SST.ra,1.2389573486328125,0.03021036460995674
e10.SST.ra,1.3036743606567378,0.031205125153064728
e10.SST.ra,1.3683913726806636,0.03222792595624924
e10.SST.ra,1.4331083847045898,0.03327936306595802
e10.SST.ra,1.4978253967285156,0.03436005115509033
e10.SST.ra,1.5625424087524413,0.03547060117125511
e10.SST.ra,1.627259420776367,0.03661163151264191
e10.SST.ra,1.6919764328002924,0.03778376802802086
e10.SST.ra,1.7566934448242186,0.03898763656616211
e10.SST.ra,1.8214104568481444,0.0402238667011261
e10.SST.ra,1.8861274688720702,0.04149310290813446
e10.SST.ra,1.950844480895996,0.04279598221182823
e10.SST.ra,2.0155614929199217,0.04413314536213875
e10.SST.ra,2.080278504943847,0.045505229383707047
e10.SST.ra,2.1449955169677732,0.04691289737820625
e10.SST.ra,2.209712528991699,0.0483567900955677
e10.SST.ra,2.274429541015625,0.04983755946159363
e10.SST.ra,2.3391465530395505,0.05135585740208626
e10.SST.ra,2.4038635650634763,0.052912335842847824
e10.SST.ra,2.4685805770874025,0.05450763925909996
e10.SST.ra,2.5332975891113283,0.05614243447780609
e10.SST.ra,2.598014601135254,0.057817358523607254
e10.SST.ra,2.66273161315918,0.05953306332230568
e10.SST.ra,2.7274486251831047,0.0612901970744133
e10.SST.ra,2.7921656372070314,0.06308940052986145
e10.SST.ra,2.8568826492309563,0.06493130326271057
e10.SST.ra,2.921599661254883,0.0668165534734726
e10.SST.ra,2.9863166732788087,0.06874577701091766
e10.SST.ra,3.0510336853027336,0.07071959972381592
e10.SST.ra,3.11575069732666,0.0727386325597763
e10.SST.ra,3.180467709350585,0.07480349391698837
e10.SST.ra,3.2451847213745117,0.07691478729248047
e10.SST.ra,3.3099017333984375,0.07907310873270035
e10.SST.ra,3.3746187454223624,0.08127903938293457
e10.SST.ra,3.439335757446289,0.0835331529378891
e10.SST.ra,3.504052769470214,0.0858360230922699
e10.SST.ra,3.5687697814941406,0.08818819373846054
e10.SST.ra,3.6334867935180664,0.0905902162194252
e10.SST.ra,3.698203805541992,0.09304261207580566
e10.SST.ra,3.762920817565918,0.09554589539766312
e10.SST.ra,3.8276378295898428,0.09810057282447815
e10.SST.ra,3.8923548416137694,0.10070711374282837
e10.SST.ra,3.9570718536376943,0.10336600244045258
e10.SST.ra,4.021788865661621,0.10607768595218658
e10.SST.ra,4.086505877685546,0.10884257405996323
e10.SST.ra,4.151222889709471,0.11166109144687653
e10.SST.ra,4.215939901733398,0.11453365534543991
e10.SST.ra,4.280656913757323,0.11746059358119965
e10.SST.ra,4.345373925781249,0.12044229358434677
e10.SST.ra,4.410090937805176,0.12347905337810516
e10.SST.ra,4.474807949829101,0.1265711784362793
e10.SST.ra,4.539524961853028,0.12971898913383484
e10.SST.ra,4.604241973876952,0.1329226791858673
e10.SST.ra,4.668958985900879,0.1361825168132782
e10.SST.ra,4.733675997924804,0.13949868083000183
e10.SST.ra,4.798393009948731,0.14287133514881134
e10.SST.ra,4.8631100219726555,0.14630067348480225
e10.SST.ra,4.92782703399658,0.14978675544261932
e10.SST.ra,4.992544046020507,0.15332970023155212
e10.SST.ra,5.057261058044434,0.15692952275276184
e10.SST.ra,5.121978070068359,0.16058629751205444
e10.SST.ra,5.186695082092285,0.16429995000362396
e10.SST.ra,5.25141209411621,0.1680704802274704
e10.SST.ra,5.316129106140137,0.17189781367778778
e10.SST.ra,5.380846118164062,0.17578178644180298
e10.SST.ra,5.445563130187988,0.17972230911254883
e10.SST.ra,5.510280142211913,0.18371914327144623
e10.SST.ra,5.57499715423584,0.18777209520339966
e10.SST.ra,5.639714166259765,0.1918809413909912
e10.SST.ra,5.70443117828369,0.19604530930519104
e10.SST.ra,5.769148190307616,0.20026494562625885
e10.SST.ra,5.833865202331543,0.20453940331935883
e10.SST.ra,5.898582214355468,0.20886830985546112
e10.SST.ra,5.9632992263793945,0.2132512331008911
e10.SST.ra,6.028016238403319,0.21768763661384583
e10.SST.ra,6.092733250427246,0.22217705845832825
e10.SST.ra,6.157450262451171,0.22671884298324585
e10.SST.ra,6.2221672744750975,0.23131246864795685
e10.SST.ra,6.286884286499022,0.23595720529556274
e10.SST.ra,6.351601298522949,0.240652397274971
e10.SST.ra,6.416318310546874,0.24539737403392792
e10.SST.ra,6.481035322570801,0.25019127130508423
e10.SST.ra,6.5457523345947255,0.25503334403038025
e10.SST.ra,6.610469346618652,0.25992271304130554
e10.SST.ra,6.675186358642577,0.26485851407051086
e10.SST.ra,6.739903370666504,0.2698398232460022
e10.SST.ra,6.804620382690429,0.27486562728881836
e10.SST.ra,6.869337394714355,0.27993497252464294
e10.SST.ra,6.93405440673828,0.28504678606987
