Predictor variable,Categorical,Sample average
e03.NIT.max,false,2.4402071655307327
e04.NIT.min,false,0.22143373610082373
e05.PHO.max,false,0.2942789239065361
e06.PHO.min,false,0.09671200138391287
e07.SAL.me,false,32.15037089586258
e08.SST.max,false,19.723215932807616
e09.SST.min,false,6.093836207483565
