x,y,species cloglog values
1.0,1.0,1.7219352E-5
2.0,2.0,1.2423251E-4
3.0,3.0,0.014165637
4.0,4.0,1.1599233E-6
5.0,5.0,7.7484833E-7
6.0,6.0,3.1563438E-6
7.0,7.0,1.1682853E-4
8.0,8.0,3.2736732E-6
9.0,9.0,9.663053E-7
10.0,10.0,7.6507996E-7
11.0,11.0,0.0020741227
12.0,12.0,0.04070236
13.0,13.0,4.129165E-6
14.0,14.0,3.372463E-5
15.0,15.0,7.419527E-7
16.0,16.0,6.5386695E-7
17.0,17.0,3.3468107E-4
18.0,18.0,1.6483477E-7
19.0,19.0,3.01413E-7
20.0,20.0,3.2638532E-8
21.0,21.0,0.0
22.0,22.0,1.6972517E-7
23.0,23.0,0.30787894
24.0,24.0,1.0249452E-5
25.0,25.0,2.4599189E-5
26.0,26.0,1.8704273E-5
27.0,27.0,0.5215434
28.0,28.0,1.383526E-7
29.0,29.0,5.889181E-4
30.0,30.0,7.621307E-4
31.0,31.0,0.50332874
32.0,32.0,8.6285087E-7
33.0,33.0,2.604194E-5
34.0,34.0,1.0936986E-7
35.0,35.0,5.9241156E-8
36.0,36.0,2.79814E-4
37.0,37.0,4.288058E-6
38.0,38.0,6.5845093E-6
39.0,39.0,0.30431616
40.0,40.0,1.3148191E-4
41.0,41.0,4.221889E-7
42.0,42.0,1.4192716E-5
43.0,43.0,0.0018793817
44.0,44.0,0.3919973
45.0,45.0,0.40503436
46.0,46.0,2.0274152E-7
47.0,47.0,6.253656E-7
48.0,48.0,9.511122E-6
49.0,49.0,0.017088126
50.0,50.0,1.5440596E-6
51.0,51.0,0.03442047
52.0,52.0,4.4833692E-7
53.0,53.0,0.0052317698
54.0,54.0,1.4871564E-7
55.0,55.0,0.0050165155
56.0,56.0,0.0065512564
57.0,57.0,3.276392E-5
58.0,58.0,0.732274
59.0,59.0,2.3120865E-5
60.0,60.0,2.7100428E-4
61.0,61.0,0.2823839
62.0,62.0,4.4611814E-5
63.0,63.0,0.08784351
64.0,64.0,0.10959427
65.0,65.0,7.478868E-7
66.0,66.0,0.8216724
67.0,67.0,7.109019E-7
68.0,68.0,3.112246E-6
69.0,69.0,0.0057100467
70.0,70.0,1.0556024E-6
71.0,71.0,2.0483274E-5
72.0,72.0,3.2413378E-4
73.0,73.0,3.1691822E-8
74.0,74.0,0.020831417
75.0,75.0,4.5181705E-6
76.0,76.0,6.088448E-7
77.0,77.0,4.149201E-6
78.0,78.0,9.49175E-8
79.0,79.0,4.3765604E-6
80.0,80.0,0.009115083
81.0,81.0,2.4735102E-6
82.0,82.0,0.8546823
83.0,83.0,1.7220068E-6
84.0,84.0,5.575978E-6
85.0,85.0,4.5630026E-5
86.0,86.0,9.936438E-6
87.0,87.0,1.7299337E-4
88.0,88.0,0.00834572
89.0,89.0,3.1649367E-7
90.0,90.0,0.007934542
91.0,91.0,2.4319E-4
92.0,92.0,0.0030611984
93.0,93.0,0.003585534
94.0,94.0,0.012419716
95.0,95.0,0.0012210673
96.0,96.0,0.0019661128
97.0,97.0,0.0018600753
98.0,98.0,6.003036E-8
99.0,99.0,0.13726136
100.0,100.0,0.018873239
101.0,101.0,3.6831415E-7
102.0,102.0,0.017412627
103.0,103.0,1.13819815E-5
104.0,104.0,0.4711903
105.0,105.0,4.0720883E-5
106.0,106.0,7.5662854E-7
107.0,107.0,0.5858287
108.0,108.0,0.34454504
109.0,109.0,0.4554154
110.0,110.0,3.2588284E-4
111.0,111.0,1.6949895E-6
112.0,112.0,0.15058593
113.0,113.0,6.744418E-5
114.0,114.0,0.6199489
115.0,115.0,2.770619E-5
116.0,116.0,0.09007574
117.0,117.0,0.039510176
118.0,118.0,6.857815E-4
119.0,119.0,4.4802706E-5
120.0,120.0,2.546364E-5
121.0,121.0,0.0590185
122.0,122.0,9.958384E-7
123.0,123.0,6.374017E-6
124.0,124.0,9.514781E-5
125.0,125.0,3.330205E-7
126.0,126.0,7.1289065E-7
127.0,127.0,0.5439875
128.0,128.0,7.864048E-6
129.0,129.0,0.0032625806
130.0,130.0,0.2509978
131.0,131.0,1.4293689E-6
132.0,132.0,1.7289931E-4
133.0,133.0,5.149579E-6
134.0,134.0,7.0792435E-6
135.0,135.0,2.9653349E-5
136.0,136.0,4.386107E-5
137.0,137.0,7.424064E-7
138.0,138.0,4.939055E-4
139.0,139.0,5.122081E-4
140.0,140.0,7.412137E-4
141.0,141.0,2.247491E-11
142.0,142.0,1.1368542E-6
143.0,143.0,2.597106E-5
144.0,144.0,0.0031782328
145.0,145.0,0.0013010006
146.0,146.0,0.0029954382
147.0,147.0,1.1070158E-6
148.0,148.0,0.14387533
149.0,149.0,0.04147075
150.0,150.0,4.518346E-6
151.0,151.0,7.1565587E-6
152.0,152.0,0.0039162096
153.0,153.0,0.420984
154.0,154.0,0.005984799
155.0,155.0,8.059055E-5
156.0,156.0,1.2553552E-5
157.0,157.0,1.182031E-4
158.0,158.0,1.541447E-7
159.0,159.0,0.020489307
160.0,160.0,9.540798E-5
161.0,161.0,0.03714908
162.0,162.0,5.0449404E-7
163.0,163.0,1.5297127E-7
164.0,164.0,4.068026E-6
165.0,165.0,3.9011428E-7
166.0,166.0,1.5325858E-6
167.0,167.0,5.8495683E-5
168.0,168.0,3.2452746E-7
169.0,169.0,0.002014263
170.0,170.0,2.1397896E-7
171.0,171.0,0.003766067
172.0,172.0,9.803269E-14
173.0,173.0,1.60946E-4
174.0,174.0,8.0082085E-5
175.0,175.0,0.26040745
176.0,176.0,9.829053E-8
177.0,177.0,0.8455364
178.0,178.0,4.159345E-5
179.0,179.0,0.0024325205
