x,y,species cloglog values
1.0,1.0,0.49140084
2.0,2.0,0.14975846
3.0,3.0,0.46513367
4.0,4.0,5.9428003E-5
5.0,5.0,0.19268978
6.0,6.0,0.28144145
7.0,7.0,2.522242E-5
8.0,8.0,0.38445798
9.0,9.0,0.111909464
10.0,10.0,4.4275987E-9
11.0,11.0,0.12987784
12.0,12.0,0.3881612
13.0,13.0,0.0022485976
14.0,14.0,0.13821426
15.0,15.0,0.49863857
16.0,16.0,1.5516387E-6
17.0,17.0,0.20839679
18.0,18.0,0.49476242
19.0,19.0,0.6339777
20.0,20.0,0.01355614
21.0,21.0,0.35666165
22.0,22.0,0.15454139
23.0,23.0,0.4920333
24.0,24.0,0.4133314
25.0,25.0,1.3646861E-12
26.0,26.0,0.008585366
27.0,27.0,0.20121993
28.0,28.0,0.23669498
29.0,29.0,0.21672738
30.0,30.0,8.493186E-6
31.0,31.0,0.41667736
32.0,32.0,0.26736504
33.0,33.0,0.001231814
34.0,34.0,0.6804784
35.0,35.0,0.94151443
36.0,36.0,4.879168E-8
37.0,37.0,1.736844E-11
38.0,38.0,1.24456E-13
39.0,39.0,0.7414042
40.0,40.0,0.30109188
41.0,41.0,0.0044095838
42.0,42.0,0.2840238
43.0,43.0,0.67125964
44.0,44.0,3.0684024E-8
45.0,45.0,0.35520023
46.0,46.0,0.10809679
47.0,47.0,7.327472E-15
48.0,48.0,0.16934179
49.0,49.0,2.7244429E-11
50.0,50.0,0.7129046
51.0,51.0,0.108180344
52.0,52.0,0.0012166563
53.0,53.0,0.36946952
54.0,54.0,0.15154068
55.0,55.0,8.3701576E-7
56.0,56.0,0.28753313
57.0,57.0,1.9019413E-4
58.0,58.0,0.92306685
59.0,59.0,5.9952043E-15
60.0,60.0,0.67001176
61.0,61.0,0.26539433
62.0,62.0,1.2081114E-11
63.0,63.0,0.1701963
64.0,64.0,1.0692197E-5
65.0,65.0,0.26074806
66.0,66.0,4.1248196E-9
67.0,67.0,0.20289546
68.0,68.0,3.8818383E-5
69.0,69.0,0.20006531
70.0,70.0,1.3034018E-13
71.0,71.0,4.401594E-5
72.0,72.0,0.38068026
73.0,73.0,0.62441105
74.0,74.0,0.7786001
75.0,75.0,0.6947384
76.0,76.0,0.36141917
77.0,77.0,0.3037745
78.0,78.0,0.07390108
79.0,79.0,0.35636005
80.0,80.0,0.7471634
81.0,81.0,0.81063575
82.0,82.0,0.23916306
83.0,83.0,1.5207695E-7
84.0,84.0,0.44220212
85.0,85.0,0.8610526
86.0,86.0,0.30021292
87.0,87.0,0.18507077
88.0,88.0,1.4667069E-5
89.0,89.0,0.764272
90.0,90.0,0.37575662
91.0,91.0,0.54899895
92.0,92.0,0.25016692
93.0,93.0,0.73832613
94.0,94.0,0.79979295
95.0,95.0,0.27045178
96.0,96.0,0.4730971
97.0,97.0,0.25276402
98.0,98.0,0.16820453
99.0,99.0,0.44445926
100.0,100.0,6.9263715E-9
101.0,101.0,0.64179194
102.0,102.0,0.18521532
103.0,103.0,3.6951914E-4
104.0,104.0,0.3003763
105.0,105.0,0.5210553
106.0,106.0,0.21830861
107.0,107.0,0.2403804
108.0,108.0,0.73807734
109.0,109.0,0.9060022
110.0,110.0,0.39588797
111.0,111.0,1.0004553E-11
112.0,112.0,0.118193924
113.0,113.0,0.8680243
114.0,114.0,0.30945075
115.0,115.0,0.22278902
116.0,116.0,0.56125593
117.0,117.0,0.11701916
118.0,118.0,1.4543922E-14
119.0,119.0,0.47761852
120.0,120.0,5.1287643E-6
121.0,121.0,0.13953067
122.0,122.0,0.07891453
123.0,123.0,3.8735015E-11
124.0,124.0,0.009325907
125.0,125.0,0.13310488
126.0,126.0,6.550316E-15
127.0,127.0,0.43970627
128.0,128.0,0.5782818
129.0,129.0,1.7246204E-11
130.0,130.0,0.0011603023
131.0,131.0,0.44673878
132.0,132.0,9.1201306E-4
133.0,133.0,0.021972384
134.0,134.0,0.5292123
135.0,135.0,0.38093233
136.0,136.0,0.46714208
137.0,137.0,0.68270004
138.0,138.0,2.8288372E-11
139.0,139.0,0.85053396
140.0,140.0,0.43522272
141.0,141.0,3.8178838E-5
142.0,142.0,0.495694
143.0,143.0,0.61484104
144.0,144.0,0.4300237
145.0,145.0,0.2616999
146.0,146.0,4.476124E-5
147.0,147.0,0.4194606
148.0,148.0,0.4716281
149.0,149.0,1.4096835E-11
150.0,150.0,4.0493214E-5
151.0,151.0,0.4676844
152.0,152.0,0.13548887
153.0,153.0,0.027502902
154.0,154.0,0.028572055
155.0,155.0,0.24669406
156.0,156.0,5.560778E-7
157.0,157.0,0.51304436
158.0,158.0,3.4408423E-8
159.0,159.0,0.015218734
160.0,160.0,0.30926636
161.0,161.0,0.85964805
162.0,162.0,0.4424489
163.0,163.0,0.2147882
164.0,164.0,0.26186228
165.0,165.0,9.2785495E-9
166.0,166.0,0.586362
167.0,167.0,0.5938459
168.0,168.0,0.35820985
169.0,169.0,0.0012200363
170.0,170.0,0.008279891
171.0,171.0,5.1247726E-9
172.0,172.0,0.26136562
173.0,173.0,0.35357025
174.0,174.0,5.5951446E-8
175.0,175.0,0.4062905
176.0,176.0,8.548717E-15
177.0,177.0,0.5833628
178.0,178.0,0.07992454
179.0,179.0,5.037082E-13
180.0,180.0,0.54850036
181.0,181.0,1.6113337E-9
182.0,182.0,2.4267744E-4
183.0,183.0,0.26167476
184.0,184.0,1.6654012E-11
185.0,185.0,0.28815615
186.0,186.0,0.15636812
187.0,187.0,0.26667327
188.0,188.0,0.37815532
189.0,189.0,0.090564854
190.0,190.0,0.40109327
191.0,191.0,0.44376493
192.0,192.0,0.4356494
193.0,193.0,1.4248165E-7
194.0,194.0,3.156564E-11
195.0,195.0,0.3638751
196.0,196.0,1.7381061E-4
197.0,197.0,1.107731E-8
198.0,198.0,3.873795E-4
199.0,199.0,0.019059956
200.0,200.0,0.43808678
201.0,201.0,0.12921213
202.0,202.0,0.054955162
203.0,203.0,0.5310752
204.0,204.0,1.449913E-8
205.0,205.0,0.41430864
206.0,206.0,3.3396175E-11
207.0,207.0,0.23325622
208.0,208.0,0.1696017
209.0,209.0,0.29636383
210.0,210.0,2.89051E-11
211.0,211.0,0.62270737
212.0,212.0,0.78063005
213.0,213.0,0.17684324
214.0,214.0,0.63040763
215.0,215.0,0.12817107
216.0,216.0,3.619327E-14
217.0,217.0,0.37026605
218.0,218.0,0.4479173
219.0,219.0,5.823269E-9
