Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,e03.NIT.max contribution,e04.NIT.min contribution,e05.PHO.max contribution,e06.PHO.min contribution,e07.SAL.me contribution,e08.SST.max contribution,e09.SST.min contribution,e03.NIT.max permutation importance,e04.NIT.min permutation importance,e05.PHO.max permutation importance,e06.PHO.min permutation importance,e07.SAL.me permutation importance,e08.SST.max permutation importance,e09.SST.min permutation importance,Training gain without e03.NIT.max,Training gain without e04.NIT.min,Training gain without e05.PHO.max,Training gain without e06.PHO.min,Training gain without e07.SAL.me,Training gain without e08.SST.max,Training gain without e09.SST.min,Training gain with only e03.NIT.max,Training gain with only e04.NIT.min,Training gain with only e05.PHO.max,Training gain with only e06.PHO.min,Training gain with only e07.SAL.me,Training gain with only e08.SST.max,Training gain with only e09.SST.min,Test gain without e03.NIT.max,Test gain without e04.NIT.min,Test gain without e05.PHO.max,Test gain without e06.PHO.min,Test gain without e07.SAL.me,Test gain without e08.SST.max,Test gain without e09.SST.min,Test gain with only e03.NIT.max,Test gain with only e04.NIT.min,Test gain with only e05.PHO.max,Test gain with only e06.PHO.min,Test gain with only e07.SAL.me,Test gain with only e08.SST.max,Test gain with only e09.SST.min,AUC without e03.NIT.max,AUC without e04.NIT.min,AUC without e05.PHO.max,AUC without e06.PHO.min,AUC without e07.SAL.me,AUC without e08.SST.max,AUC without e09.SST.min,AUC with only e03.NIT.max,AUC with only e04.NIT.min,AUC with only e05.PHO.max,AUC with only e06.PHO.min,AUC with only e07.SAL.me,AUC with only e08.SST.max,AUC with only e09.SST.min,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species,220,2.0217,2.2172,500,0.9611,94,2.0236,0.9513,0.0063,10220,0.3510,11.1520,2.9226,0.1138,6.6258,6.8559,71.9790,1.5409,1.7742,0.0017,0.0000,20.9980,31.0162,44.6690,2.0138,2.0165,2.0221,2.0223,1.8172,1.8873,1.6705,0.0117,0.0281,0.2874,0.1302,0.5274,1.2309,1.3690,1.9929,2.0205,2.0198,2.0202,1.6627,1.8939,1.7038,0.0707,0.0449,0.3280,0.2078,0.5457,1.1458,1.1052,0.9493,0.9513,0.9510,0.9512,0.9281,0.9436,0.9323,0.7259,0.2765,0.7165,0.6771,0.7679,0.8775,0.8784,7.2030,0.0760,1.0000,0.0192,0.2833,0.0000,0.0106,1.962E-52,5.0000,0.1076,0.1830,0.0273,0.0213,0E0,10.0000,0.1880,0.1410,0.0364,0.0638,0E0,1.2434,0.0245,0.2688,0.0000,0.0106,2.998E-56,20.1325,0.3230,0.0950,0.1000,0.1489,0E0,19.9295,0.3220,0.0957,0.0955,0.1489,0E0,16.2765,0.2693,0.1091,0.0455,0.0638,0E0,17.9717,0.3020,0.1026,0.0636,0.1064,0E0,16.7429,0.2802,0.1072,0.0500,0.0638,0E0,1.2434,0.0245,0.2688,0.0000,0.0106,2.998E-56,11.6524,0.2145,0.1314,0.0364,0.0638,0E0
