x,y,species cloglog values
1.0,1.0,0.8002204
2.0,2.0,3.6433153E-7
3.0,3.0,7.0440055E-6
4.0,4.0,0.009834035
5.0,5.0,6.756634E-7
6.0,6.0,0.0010011287
7.0,7.0,3.252522E-5
8.0,8.0,6.293062E-4
9.0,9.0,1.8142015E-6
10.0,10.0,0.31662983
11.0,11.0,3.4139066E-6
12.0,12.0,5.467348E-7
13.0,13.0,0.14047924
14.0,14.0,2.6063517E-6
15.0,15.0,0.45596746
16.0,16.0,2.046283E-5
17.0,17.0,0.4241649
18.0,18.0,0.0059094923
19.0,19.0,4.1521925E-8
20.0,20.0,7.489745E-6
21.0,21.0,1.2392713E-6
22.0,22.0,0.21524529
23.0,23.0,0.3097659
24.0,24.0,0.11760102
25.0,25.0,1.4746762E-6
26.0,26.0,7.515778E-7
27.0,27.0,0.123763576
28.0,28.0,0.21751526
29.0,29.0,0.15316236
30.0,30.0,0.34715256
31.0,31.0,0.008096861
32.0,32.0,2.3312589E-7
33.0,33.0,0.06960155
34.0,34.0,2.5576563E-7
35.0,35.0,0.032108665
36.0,36.0,8.784387E-8
37.0,37.0,0.39833072
38.0,38.0,1.9665516E-5
39.0,39.0,2.4620974E-7
40.0,40.0,0.042736106
41.0,41.0,2.163334E-6
42.0,42.0,0.001442052
43.0,43.0,2.3962177E-6
44.0,44.0,6.27067E-6
45.0,45.0,2.956892E-4
46.0,46.0,2.9367952E-6
47.0,47.0,0.015766554
48.0,48.0,4.428446E-6
49.0,49.0,0.28302556
50.0,50.0,0.0053321817
51.0,51.0,1.7359666E-7
52.0,52.0,9.402768E-8
53.0,53.0,0.013549478
54.0,54.0,1.9490471E-6
55.0,55.0,0.0128067825
56.0,56.0,0.005099513
57.0,57.0,4.1061985E-6
58.0,58.0,0.54659945
59.0,59.0,7.347414E-6
60.0,60.0,3.2733567E-8
61.0,61.0,8.723556E-4
62.0,62.0,6.49959E-5
63.0,63.0,4.895933E-5
64.0,64.0,1.2042964E-6
65.0,65.0,0.39606607
66.0,66.0,0.023563074
67.0,67.0,1.5614052E-6
68.0,68.0,0.38791198
69.0,69.0,1.9909554E-5
70.0,70.0,0.9083453
71.0,71.0,0.006069264
72.0,72.0,0.0025578188
73.0,73.0,0.03231466
74.0,74.0,6.296913E-4
75.0,75.0,1.9861967E-4
76.0,76.0,0.6620865
77.0,77.0,0.008056543
78.0,78.0,2.6342542E-7
79.0,79.0,4.201874E-7
80.0,80.0,0.0066606896
81.0,81.0,0.003610326
82.0,82.0,1.894537E-5
83.0,83.0,0.011351274
84.0,84.0,3.5472777E-8
85.0,85.0,0.012573456
86.0,86.0,4.376466E-6
87.0,87.0,0.195065
88.0,88.0,1.4210855E-14
89.0,89.0,9.899091E-8
90.0,90.0,6.51631E-7
91.0,91.0,6.4514143E-6
92.0,92.0,1.3655998E-7
93.0,93.0,5.5945047E-6
94.0,94.0,3.7595438E-4
95.0,95.0,1.1620588E-4
96.0,96.0,2.134862E-7
97.0,97.0,7.1455155E-8
98.0,98.0,3.819013E-6
99.0,99.0,0.0030413033
100.0,100.0,0.0011846771
101.0,101.0,3.2150612E-7
102.0,102.0,2.5821236E-4
103.0,103.0,0.4148942
104.0,104.0,0.44948974
105.0,105.0,6.583214E-7
106.0,106.0,0.099828586
107.0,107.0,1.8478728E-7
108.0,108.0,1.1980722E-4
109.0,109.0,0.21502425
110.0,110.0,5.088156E-4
111.0,111.0,0.31404477
112.0,112.0,0.0020941354
113.0,113.0,7.042348E-7
114.0,114.0,1.947877E-5
115.0,115.0,0.33226988
116.0,116.0,4.866733E-5
117.0,117.0,4.1908614E-9
118.0,118.0,4.1435656E-4
119.0,119.0,0.19957072
120.0,120.0,5.5773864E-8
121.0,121.0,5.8187712E-8
122.0,122.0,0.87190187
123.0,123.0,0.24771324
124.0,124.0,0.5782321
125.0,125.0,8.6215124E-8
126.0,126.0,5.0936853E-7
127.0,127.0,0.8370047
128.0,128.0,2.932876E-6
129.0,129.0,0.21225613
130.0,130.0,1.5262675E-7
131.0,131.0,0.0029889683
132.0,132.0,0.4819284
133.0,133.0,0.063241474
134.0,134.0,0.5500949
135.0,135.0,0.50223905
136.0,136.0,1.1915671E-6
137.0,137.0,1.9701197E-6
138.0,138.0,0.4717284
139.0,139.0,6.582194E-8
140.0,140.0,1.9482094E-4
141.0,141.0,1.2945215E-7
142.0,142.0,5.523368E-8
143.0,143.0,0.16295601
144.0,144.0,3.2827901E-7
145.0,145.0,0.13254334
146.0,146.0,0.003578438
147.0,147.0,0.06490245
148.0,148.0,2.35304E-5
149.0,149.0,0.07695527
150.0,150.0,1.0769163E-14
151.0,151.0,0.1079536
152.0,152.0,5.4619028E-5
153.0,153.0,0.29644772
154.0,154.0,2.877099E-4
155.0,155.0,7.834359E-4
156.0,156.0,2.990112E-7
157.0,157.0,0.0059280787
158.0,158.0,2.4710705E-8
159.0,159.0,0.6802341
160.0,160.0,0.49441457
161.0,161.0,0.156691
162.0,162.0,2.5257252E-6
163.0,163.0,0.0015803525
164.0,164.0,2.9027127E-4
165.0,165.0,0.29956558
166.0,166.0,1.0354324E-5
167.0,167.0,0.19831614
168.0,168.0,1.6446948E-7
169.0,169.0,8.693691E-5
170.0,170.0,0.21925148
171.0,171.0,7.2503106E-5
172.0,172.0,0.16872007
173.0,173.0,7.15765E-5
174.0,174.0,0.4418283
175.0,175.0,4.310322E-6
176.0,176.0,6.776257E-5
177.0,177.0,1.22010215E-8
178.0,178.0,6.4684666E-4
179.0,179.0,1.0622105E-4
180.0,180.0,8.7200824E-8
181.0,181.0,0.014902135
182.0,182.0,0.30964077
183.0,183.0,7.3669966E-8
184.0,184.0,5.1964537E-7
185.0,185.0,6.62723E-8
186.0,186.0,7.52195E-8
187.0,187.0,3.8250136E-7
188.0,188.0,1.5092216E-6
189.0,189.0,1.2166141E-4
190.0,190.0,2.491809E-7
191.0,191.0,0.13530748
192.0,192.0,0.0013303376
193.0,193.0,1.7203516E-7
194.0,194.0,0.6606769
195.0,195.0,0.34682518
196.0,196.0,0.52907634
197.0,197.0,6.460482E-6
198.0,198.0,0.795288
199.0,199.0,1.6530948E-5
200.0,200.0,2.9014862E-5
201.0,201.0,3.068345E-5
202.0,202.0,9.2934815E-6
203.0,203.0,2.1220535E-6
204.0,204.0,4.662837E-7
205.0,205.0,3.3012195E-5
206.0,206.0,0.19581924
207.0,207.0,2.964872E-4
208.0,208.0,1.3400897E-5
209.0,209.0,0.15834865
210.0,210.0,6.053693E-8
211.0,211.0,0.33222044
212.0,212.0,0.5371052
213.0,213.0,0.0396927
214.0,214.0,2.7997702E-4
215.0,215.0,0.26024327
216.0,216.0,1.5880114E-7
217.0,217.0,0.08751477
218.0,218.0,4.9686358E-5
219.0,219.0,0.072009474
220.0,220.0,2.4177082E-6
221.0,221.0,3.4228492E-7
222.0,222.0,0.97045004
223.0,223.0,0.42513767
224.0,224.0,8.517064E-6
225.0,225.0,1.9084489E-4
226.0,226.0,0.40220588
227.0,227.0,2.8204807E-4
228.0,228.0,5.1668455E-4
229.0,229.0,1.3446998E-4
230.0,230.0,7.924061E-5
231.0,231.0,0.011407593
232.0,232.0,0.01772991
233.0,233.0,1.46126595E-5
234.0,234.0,0.44505423
235.0,235.0,2.4204337E-7
236.0,236.0,0.012736852
237.0,237.0,2.2787493E-4
238.0,238.0,7.8036155E-6
239.0,239.0,0.22796962
240.0,240.0,0.20158973
241.0,241.0,3.077235E-4
242.0,242.0,7.769996E-11
243.0,243.0,1.01449776E-4
244.0,244.0,2.6773266E-6
245.0,245.0,1.7172965E-7
246.0,246.0,0.048954077
247.0,247.0,1.2929851E-7
248.0,248.0,1.640843E-5
249.0,249.0,4.6000604E-8
250.0,250.0,0.0049869195
251.0,251.0,2.550039E-7
252.0,252.0,2.2204538E-6
253.0,253.0,3.771745E-6
254.0,254.0,0.29375598
255.0,255.0,0.002657799
256.0,256.0,4.2612905E-7
257.0,257.0,0.47240612
258.0,258.0,1.7826899E-8
259.0,259.0,3.0287395E-6
260.0,260.0,6.628263E-5
261.0,261.0,4.1368185E-6
262.0,262.0,0.0
263.0,263.0,5.244063E-7
264.0,264.0,3.3992566E-7
