source,sourceID,scientificName,year,latitude,longitude
GBIF,1897788724,Codium fragile subsp. fragile,1950,-35.266667,174.133333
GBIF,1897788686,Codium fragile subsp. fragile,1950,-35.266667,174.133333
OBIS,d20ac7cb-d655-4c04-97c3-38f0227ee45c,Codium fragile subsp. fragile,2010,-35.26265,174.1818
OBIS,da8a4dfb-f6f3-4d65-bf0e-9747df82fe06,Codium fragile subsp. fragile,2010,-35.25924,174.1846
GBIF,1897788619,Codium fragile subsp. fragile,1975,-35.243889,174.078611
OBIS,20ef084c-8412-431f-9764-c815275d0e54,Codium fragile subsp. fragile,2010,-35.2328,174.17883
GBIF,2436275539,Codium fragile subsp. fragile,2008,-35.033283,117.891517
GBIF,2438516856,Codium fragile subsp. fragile,2008,-35.033267,117.89035
GBIF,2438461741,Codium fragile subsp. fragile,2008,-35.033267,117.89035
GBIF,2437079140,Codium fragile subsp. fragile,2008,-35.033267,117.89035
GBIF,2439402835,Codium fragile subsp. fragile,2008,-35.032883,117.890683
GBIF,2437288360,Codium fragile subsp. fragile,2008,-35.032778,117.890278
GBIF,2435766614,Codium fragile subsp. fragile,2002,-34.933333,138.6
GBIF,2515230712,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2002,-34.933333,138.6
GBIF,2423921636,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2002,-34.933333,138.6
GBIF,373104515,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,,-34.933333,138.6
GBIF,2437646098,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2002,-34.932059,138.6011
GBIF,1987644394,Codium fragile subsp. fragile,2002,-34.9,138.6
GBIF,2436480645,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2002,-34.874838,138.490267
GBIF,1843379269,Codium fragile subsp. fragile,2002,-34.860833,138.491111
OBIS,6ffd7643-c3de-43de-ab29-040f74fedabf,Codium fragile subsp. fragile,1937,-34.83060074,20.01280022
MHP,474600,Codium fragile subsp. capense,1937,-34.827228,20.017659
GBIF,2436897346,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2008,-34.792893,138.487488
GBIF,2435949353,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2009,-34.787615,138.493877
GBIF,2439208411,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2010,-34.763448,138.488599
GBIF,1897759077,Codium fragile subsp. fragile,1999,-34.733333,173.116667
GBIF,2435160493,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2010,-34.707893,138.460542
MHP,470402,Codium fragile subsp. capense,1962,-34.667389,20.230861
MHP,474579,Codium fragile subsp. capense,1939,-34.667001,20.233693
MHP,474793,Codium fragile subsp. capense,1939,-34.628661,19.299776
OBIS,7ba95028-566a-40de-af3a-807c18e5b76f,Codium fragile subsp. fragile,1946,-34.58330154,19.35000038
MHP,470435,Codium fragile subsp. capense,1937,-34.583153,19.345329
MHP,474590,Codium fragile subsp. capense,1946,-34.583153,19.345329
MHP,474791,Codium fragile subsp. capense,1940,-34.386046,18.830367
MHP,474801,Codium fragile subsp. capense,1940,-34.386046,18.830367
OBIS,58080dba-323f-4b36-a3c1-3db9640380d3,Codium fragile subsp. fragile,1988,-34.38330078,18.83329964
MHP,470413,Codium fragile subsp. capense,,-34.358547,18.474729
GBIF,2431067440,Codium fragile subsp. fragile,1989,-34.357778,18.921667
OBIS,dbc9f680-ddfc-4441-8606-5b3eb29b144d,Codium fragile subsp. fragile,1984,-34.34999847,18.45000076
MHP,94909,Codium fragile subsp. capense,1983,-34.342241,18.452622
GBIF,1989361839,Codium fragile subsp. capense P.C.Silva,1985,-34.263906,18.373955
MHP,549119,Codium fragile subsp. capense,1985,-34.263906,18.373955
MHP,94912,Codium fragile subsp. capense,1977,-34.23178,18.47729
MHP,94911,Codium fragile subsp. capense,1977,-34.23164,18.4769
MHP,470420,Codium fragile subsp. capense,1937,-34.194856,18.819575
MHP,470427,Codium fragile subsp. capense,1937,-34.194856,18.819575
MHP,470438,Codium fragile subsp. capense,1938,-34.194856,18.819575
MHP,470447,Codium fragile subsp. capense,1938,-34.194856,18.819575
MHP,474761,Codium fragile subsp. capense,1939,-34.194856,18.819575
MHP,470209,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,470231,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,470233,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,470236,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,470239,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,470392,Codium fragile subsp. capense,1962,-34.138929,18.329108
MHP,470453,Codium fragile subsp. capense,1939,-34.138929,18.329108
MHP,474564,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,474569,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,474572,Codium fragile subsp. capense,1934,-34.138929,18.329108
MHP,474608,Codium fragile subsp. capense,1935,-34.138929,18.329108
MHP,795450,Codium fragile subsp. capense,1983,-34.13701,18.32245
GBIF,1988839918,Codium fragile subsp. capense P.C.Silva,1962,-34.136229,18.323615
GBIF,1988743780,Codium fragile subsp. capense P.C.Silva,1983,-34.136229,18.323615
MHP,549055,Codium fragile subsp. capense,1983,-34.136229,18.323615
MHP,549059,Codium fragile subsp. capense,1962,-34.136229,18.323615
OBIS,2afc93de-6e18-472a-91c5-98486bc583c0,Codium fragile subsp. fragile,1983,-34.13330078,18.45000076
OBIS,8fb9c690-5d7e-4a6d-99af-cb0e4bc4ee4f,Codium fragile subsp. fragile,1956,-34.13330078,18.29999924
OBIS,a76f15fb-8788-464c-930e-74ffbb66d890,Codium fragile subsp. fragile,1983,-34.13330078,18.29999924
OBIS,b1ab660c-1f0a-4215-b0a7-3dd11bfdb103,Codium fragile subsp. fragile,,-34.13330078,18.45000076
OBIS,abd5cd67-45f8-4d5d-8175-e47af02ba795,Codium fragile subsp. fragile,1969,-34.12919998,18.45059967
OBIS,bdbfd800-e866-48a4-bd00-49c625ed7df0,Codium fragile subsp. fragile,1985,-34.12919998,18.45059967
MHP,470418,Codium fragile subsp. capense,1920,-34.128539,18.449178
MHP,474786,Codium fragile subsp. capense,1935,-34.121114,18.457203
MHP,470265,Codium fragile subsp. capense,1938,-34.120939,18.827685
MHP,470424,Codium fragile subsp. capense,1937,-34.120939,18.827685
OBIS,6dd74ccc-ae02-4627-90a1-b744eef96397,Codium fragile subsp. fragile,1958,-34.11940002,18.45999908
MHP,470173,Codium fragile subsp. capense,1928,-34.117813,18.823565
MHP,470182,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470188,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470191,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470194,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470240,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470242,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470254,Codium fragile subsp. capense,1954,-34.098629,18.500999
MHP,470446,Codium fragile subsp. capense,1939,-34.098143,23.37676
MHP,474598,Codium fragile subsp. capense,1939,-34.083333,23.066667
MHP,474752,Codium fragile subsp. capense,1940,-34.082306,22.994561
MHP,470369,Codium fragile subsp. capense,1962,-34.081564,18.582488
MHP,474742,Codium fragile subsp. capense,1936,-34.081564,18.582488
MHP,474593,Codium fragile subsp. capense,1939,-34.058682,18.35669
GBIF,1989544491,Codium fragile subsp. capense P.C.Silva,1983,-33.982154,18.359786
MHP,549057,Codium fragile subsp. capense,1983,-33.982154,18.359786
MHP,470270,Codium megalophysum,1962,-33.95,25.616667
MHP,470407,Codium fragile subsp. capense,,-33.920415,18.378384
MHP,470450,Codium fragile subsp. capense,1923,-33.918233,18.383735
MHP,470452,Codium fragile subsp. capense,1927,-33.918233,18.383735
MHP,474765,Codium fragile subsp. capense,1936,-33.918233,18.383735
MHP,94910,Codium fragile subsp. capense,1977,-33.91031,18.38734
MHP,470177,Codium fragile subsp. capense,1938,-33.904341,18.394123
MHP,470432,Codium fragile subsp. capense,1925,-33.904341,18.394123
MHP,470449,Codium fragile subsp. capense,1925,-33.904341,18.394123
MHP,474610,Codium fragile subsp. capense,1935,-33.904341,18.394123
MHP,474601,Codium fragile subsp. capense,1936,-33.9,18.4
MHP,474810,Codium fragile subsp. capense,1938,-33.899273,18.401688
GBIF,2437600047,Codium fragile subsp. fragile,2009,-33.859,151.222
OBIS,096480aa-9859-459b-a7b7-f47ebc2dbf8b,Codium fragile subsp. fragile,1946,-33.73059845,18.43610001
MHP,470201,Codium fragile subsp. capense,1933,-33.724076,18.441397
MHP,470251,Codium fragile subsp. capense,1968,-33.724076,18.441397
MHP,474576,Codium fragile subsp. capense,1935,-33.724076,18.441397
MHP,474797,Codium fragile subsp. capense,1937,-33.724076,18.441397
MHP,470286,Codium megalophysum,1962,-33.60389,115.10417
OBIS,fb620ae2-7097-4c89-b2b3-a88d5868e442,Codium fragile subsp. fragile,1988,-33.36330032,18.14999962
MHP,474764,Codium fragile subsp. capense,1940,-33.344383,18.161571
MHP,470290,Codium megalophysum,1962,-33.34028,115.64194
MHP,549058,Codium fragile subsp. capense,1938,-33.057231,18.040427
MHP,474551,Codium fragile subsp. capense,1934,-33.050522,18.035621
MHP,474553,Codium fragile subsp. capense,1938,-33.050522,18.035621
MHP,474587,Codium fragile subsp. capense,1952,-33.041174,17.965316
GBIF,1055844427,Codium fragile subsp. capense P.C.Silva,1937,-33.010335,20.62064
MHP,474555,Codium fragile subsp. capense,1931,-33.005748,17.949694
MHP,474605,Codium fragile subsp. capense,1938,-33.005748,17.949694
MHP,474558,Codium fragile subsp. capense,1931,-32.854162,17.858893
MHP,474763,Codium fragile subsp. capense,1939,-32.806985,17.887236
OBIS,8f5e12ac-f4d6-44a2-9454-752d6223c12a,Codium fragile subsp. fragile,1958,-32.80329895,17.88330078
MHP,474760,Codium fragile subsp. capense,1940,-32.772124,18.13949
OBIS,dc621b16-6411-4266-8c82-c6f49cea56d9,Codium fragile subsp. fragile,1938,-32.76390076,18.03560066
MHP,470356,Codium fragile subsp. capense,1962,-32.30667,115.71056
MHP,470294,Codium fragile subsp. capense,1962,-32.270471,115.689454
MHP,470442,Codium fragile subsp. capense,1938,-32.096682,18.300374
MHP,474595,Codium fragile subsp. capense,1940,-32.096682,18.300374
GBIF,2513161585,Codium fragile subsp. capense P.C.Silva,,-31.641667,22.666667
MHP,470280,Codium megalophysum,1962,-31.619898,29.562809
MHP,470282,Codium megalophysum,1962,-31.05052,30.230741
OBIS,bdceb569-ebc0-4c86-8b79-89d9591cb41d,Codium fragile subsp. fragile,1959,-30.9666996,17.65559959
MHP,474759,Codium fragile subsp. capense,1940,-30.847779,17.574114
GBIF,2517157404,Codium fragile subsp. capense P.C.Silva,1962,-30.404468,31.026098
GBIF,2515167362,Codium fragile subsp. capense P.C.Silva,1937,-30.404468,31.026098
GBIF,2515132332,Codium fragile subsp. capense P.C.Silva,,-30.404468,31.026098
GBIF,2515130829,Codium fragile subsp. capense P.C.Silva,1936,-30.404468,31.026098
OBIS,79037daf-d328-4ac2-96f7-c0e703d02778,Codium fragile subsp. fragile,1989,-30.31669998,17.26670074
MHP,474757,Codium fragile subsp. capense,1940,-30.315308,17.271714
OBIS,dee45f0f-b78b-4a19-b30a-1f6a2c15d837,Codium fragile subsp. fragile,1989,-29.2833004,16.87829971
MHP,474747,Codium fragile subsp. capense,1947,-29.252782,16.864548
OBIS,01bc06f8-ab87-4616-a66b-e3a1d512edac,Codium fragile subsp. fragile,1958,-29.25,16.86669922
OBIS,1954b6aa-02e4-4b90-ab44-68707cc2bfd5,Codium fragile subsp. fragile,1992,-26.63689995,15.15330029
OBIS,09a1682d-f339-44c0-a547-018c162f1094,Codium fragile subsp. fragile,1990,-25.89999962,14.91670036
OBIS,f914fc95-bd4d-409b-b812-090fbb18d2ec,Codium fragile subsp. fragile,1992,-22.81669998,14.54220009
GBIF,1989360956,Codium fragile subsp. capense P.C.Silva,1983,-22.736491,14.523752
MHP,549056,Codium fragile subsp. capense,1983,-22.736491,14.523752
OBIS,522d7645-93fe-448f-b824-fe33b16a5b9f,Codium fragile subsp. fragile,1957,-22.66670036,14.52499962
OBIS,94fcaf98-f0e0-4487-82f6-02384afad590,Codium fragile subsp. fragile,1957,-22.66670036,14.52499962
OBIS,a56b3671-cceb-4a70-ab24-bd2cda8ede18,Codium fragile subsp. fragile,1957,-22.66670036,14.52499962
OBIS,e50671dc-336a-4d4d-8c05-16d52ee748e9,Codium fragile subsp. fragile,1957,-22.66670036,14.52499962
OBIS,04592e40-0396-43de-ade0-005b30db0f7b,Codium fragile subsp. fragile,1992,-20.31669998,13.2166996
GBIF,1057477903,Codium fragile subsp. fragile,2003,33.427028,133.371254
MHP,855301,Codium fragile subsp. tomentosoides,2005,33.525279,-79.02982
GBIF,1056847489,Codium fragile subsp. fragile,1987,33.603997,132.860116
GBIF,1056013565,Codium fragile subsp. fragile,1987,33.603997,132.860116
MHP,958247,Codium fragile subsp. tomentosoides,1983,34.17489,-77.83607
MHP,637751,Codium fragile subsp. tomentosoides,2011,34.182483,-77.813933
MHP,637752,Codium fragile subsp. tomentosoides,2006,34.182483,-77.813933
MHP,637753,Codium fragile subsp. tomentosoides,2008,34.182483,-77.813933
GBIF,1988610714,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1991,34.207475,-77.790105
MHP,549138,Codium fragile subsp. tomentosoides,1991,34.207475,-77.790105
MHP,637759,Codium fragile subsp. tomentosoides,2011,34.20835,-77.796917
MHP,549106,Codium fragile subsp. tomentosoides,1991,34.212053,-77.792251
MHP,474626,Codium fragile subsp. fragile,1988,34.21365,-77.78722
MHP,94937,Codium fragile subsp. tomentosoides,1982,34.3513,-77.65411
MHP,94930,Codium fragile subsp. tomentosoides,1982,34.35151,-77.65446
MHP,94928,Codium fragile subsp. tomentosoides,1982,34.35159,-77.6539
MHP,1036809,Codium fragile subsp. tomentosoides,1986,34.355675,-77.633378
MHP,94700,Codium fragile subsp. tomentosoides,1970,34.372083,-77.625961
MHP,94714,Codium fragile subsp. tomentosoides,1973,34.372083,-77.625961
MHP,94849,Codium fragile subsp. tomentosoides,1992,34.528998,-77.33935
MHP,94850,Codium fragile subsp. tomentosoides,1990,34.695,-76.675
MHP,94851,Codium fragile subsp. tomentosoides,1990,34.695,-76.675
MHP,94938,Codium fragile subsp. tomentosoides,1987,34.695,-76.675
MHP,94878,Codium fragile subsp. tomentosoides,2002,34.69685,-76.67573
GBIF,2005082561,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1982,34.702748,-76.667422
MHP,8151,Codium fragile subsp. tomentosoides,1982,34.702748,-76.667422
MHP,94936,Codium fragile subsp. tomentosoides,1988,34.705,-76.678333
MHP,637754,Codium fragile subsp. tomentosoides,2003,34.70845,-76.5211
GBIF,2028417909,Codium fragile subsp. fragile,1982,34.714884,-76.684931
GBIF,2028417860,Codium fragile subsp. fragile,1981,34.714884,-76.684931
GBIF,2028417768,Codium fragile subsp. fragile,1983,34.714884,-76.684931
MHP,94941,Codium fragile subsp. tomentosoides,,34.714884,-76.684931
MHP,815661,Codium fragile subsp. fragile,1983,34.714884,-76.684931
MHP,815741,Codium fragile subsp. fragile,1981,34.714884,-76.684931
MHP,815804,Codium fragile subsp. fragile,1982,34.714884,-76.684931
MHP,595328,Codium fragile subsp. fragile,1982,34.715166,-76.684931
MHP,94848,Codium fragile subsp. tomentosoides,1992,34.721967,-76.753893
GBIF,1989041996,Codium fragile subsp. fragile,2012,34.778192,-79.809961
MHP,549105,Codium fragile subsp. fragile,2012,34.778192,-79.809961
GBIF,415608511,Codium fragile subsp. fragile,2009,36.47,-6.248
GBIF,235570050,Codium fragile subsp. fragile,2007,36.48906,-4.71159
GBIF,199515660,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2006,36.74806,-4.05539
GBIF,199515656,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2006,36.74944,-4.06291
OBIS,fd903f46-dbc4-471a-824a-37eea70eb349,Codium fragile subsp. fragile,2007,36.99229,-4.7228
GBIF,235569949,Codium fragile subsp. fragile,2007,37.175,-7.372
MHP,484309,Codium fragile subsp. tomentosoides,1912,37.804061,-122.256989
MHP,94932,Codium fragile subsp. tomentosoides,2003,37.983333,-75.425
MHP,94933,Codium fragile subsp. tomentosoides,2003,37.98561,-75.42698
GBIF,1057327277,Codium fragile subsp. fragile,1995,38.454903,-27.946472
GBIF,214664612,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1981,38.75,0.23
GBIF,214664064,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1981,38.75,0.23
MHP,595326,Codium fragile subsp. fragile,1978,38.785122,-75.119233
MHP,549122,Codium fragile subsp. tomentosoides,1966,39.809844,-74.182578
MHP,549121,Codium fragile subsp. tomentosoides,1966,39.810004,-74.19044
MHP,549120,Codium fragile subsp. tomentosoides,1967,39.810965,-74.202662
GBIF,2005082618,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,39.834254,-74.089271
MHP,8149,Codium fragile subsp. tomentosoides,2001,39.834254,-74.089271
MHP,136613,Codium fragile subsp. capense,1967,40.03056,-124.07194
GBIF,214664142,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2002,40.130001,0.16
GBIF,2005082443,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1993,40.361499,-73.974026
MHP,8150,Codium fragile subsp. tomentosoides,1993,40.361499,-73.974026
MHP,474839,Codium fragile subsp. tomentosoides,2002,40.48407,17.27076
GBIF,2005082585,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1996,40.900194,-72.524719
MHP,8147,Codium fragile subsp. tomentosoides,1996,40.900194,-72.524719
MHP,94690,Codium fragile subsp. tomentosoides,,40.937615,-72.571009
GBIF,2005082449,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1975,40.940781,-73.423294
MHP,8148,Codium fragile subsp. tomentosoides,1975,40.940781,-73.423294
GBIF,1989540952,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1958,40.945246,-72.499194
GBIF,1988804976,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1959,40.945246,-72.499194
MHP,549130,Codium fragile subsp. tomentosoides,1958,40.945246,-72.499194
MHP,549133,Codium fragile subsp. tomentosoides,1959,40.945246,-72.499194
GBIF,2005082624,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1996,41.067516,-71.873253
GBIF,2005082560,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.067516,-71.873253
MHP,8145,Codium fragile subsp. tomentosoides,1996,41.067516,-71.873253
MHP,8146,Codium fragile subsp. tomentosoides,1966,41.067516,-71.873253
GBIF,2005082529,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1985,41.071205,-71.856601
MHP,8144,Codium fragile subsp. tomentosoides,1985,41.071205,-71.856601
GBIF,1989385781,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1960,41.082985,-72.296975
GBIF,1989244644,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1960,41.082985,-72.296975
GBIF,1988940228,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1960,41.082985,-72.296975
MHP,549098,Codium fragile subsp. tomentosoides,1960,41.082985,-72.296975
MHP,549108,Codium fragile subsp. tomentosoides,1960,41.082985,-72.296975
MHP,549129,Codium fragile subsp. tomentosoides,1960,41.082985,-72.296975
GBIF,2005082551,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2003,41.110241,-72.359557
MHP,8143,Codium fragile subsp. tomentosoides,2003,41.110241,-72.359557
GBIF,415943895,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1960,41.11111,-72.19194
OBIS,6e04d990-b4bf-4f3c-b5c6-e0bcde543a05,Codium fragile subsp. fragile,2003,41.1122818,-72.35810852
GBIF,1989012875,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1957,41.130444,-72.336306
GBIF,1988947799,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1957,41.130444,-72.336306
MHP,549128,Codium fragile subsp. tomentosoides,1957,41.130444,-72.336306
MHP,549132,Codium fragile subsp. tomentosoides,1957,41.130444,-72.336306
MHP,549131,Codium fragile subsp. tomentosoides,1958,41.148554,-72.283159
GBIF,415933981,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,,41.2025,-73.07138
MHP,549141,Codium fragile subsp. tomentosoides,1968,41.275402,-70.216685
GBIF,2005082565,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1973,41.277635,-72.315733
MHP,8141,Codium fragile subsp. tomentosoides,1973,41.277635,-72.315733
GBIF,2005082540,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1967,41.295524,-72.208473
GBIF,2005082530,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.295524,-72.208473
GBIF,2005082520,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.295524,-72.208473
GBIF,2005082518,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.295524,-72.208473
MHP,8137,Codium fragile subsp. tomentosoides,1966,41.295524,-72.208473
MHP,8138,Codium fragile subsp. tomentosoides,1966,41.295524,-72.208473
MHP,8139,Codium fragile subsp. tomentosoides,1966,41.295524,-72.208473
MHP,8140,Codium fragile subsp. tomentosoides,1967,41.295524,-72.208473
MHP,595325,Codium fragile subsp. fragile,1977,41.298009,-72.246312
GBIF,2005082590,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.299017,-72.243544
MHP,8142,Codium fragile subsp. tomentosoides,1966,41.299017,-72.243544
GBIF,2005082577,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2003,41.305195,-72.165059
GBIF,2005082528,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2003,41.305195,-72.165059
MHP,8130,Codium fragile subsp. tomentosoides,2003,41.305195,-72.165059
MHP,8131,Codium fragile subsp. tomentosoides,2003,41.305195,-72.165059
MHP,595345,Codium fragile subsp. tomentosoides,1984,41.306038,-72.146134
GBIF,1989329218,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1975,41.306165,-72.145698
MHP,549099,Codium fragile subsp. tomentosoides,1975,41.306165,-72.145698
GBIF,2028417029,Codium fragile subsp. fragile,1975,41.306262,-72.145827
GBIF,2005082553,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1975,41.308818,-72.148403
MHP,8136,Codium fragile subsp. tomentosoides,1975,41.308818,-72.148403
GBIF,2005082559,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.308866,-72.148414
MHP,8132,Codium fragile subsp. tomentosoides,2001,41.308866,-72.148414
MHP,94949,Codium fragile subsp. tomentosoides,1975,41.310098,-72.145355
MHP,637909,Codium fragile subsp. tomentosoides,1975,41.310098,-72.145355
GBIF,415933957,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2004,41.31361,-71.85027
GBIF,415933943,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2004,41.31361,-71.85027
MHP,94951,Codium fragile subsp. tomentosoides,1979,41.3145,-72.0631
GBIF,2005082584,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.327531,-71.921139
MHP,8134,Codium fragile subsp. tomentosoides,2001,41.327531,-71.921139
GBIF,2005082533,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.329978,-71.790315
GBIF,2005082513,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.329978,-71.790315
GBIF,2005082459,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.329978,-71.790315
MHP,8116,Codium fragile subsp. tomentosoides,2001,41.329978,-71.790315
MHP,8117,Codium fragile subsp. tomentosoides,2001,41.329978,-71.790315
MHP,8118,Codium fragile subsp. tomentosoides,2001,41.329978,-71.790315
GBIF,2005082550,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.33746,-71.723387
GBIF,2005082535,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.33746,-71.723387
MHP,8119,Codium fragile subsp. tomentosoides,2001,41.33746,-71.723387
MHP,8120,Codium fragile subsp. tomentosoides,2001,41.33746,-71.723387
OBIS,a6143387-593d-4e48-b469-ddeab914754d,Codium fragile subsp. fragile,2003,41.34667969,-71.96795654
GBIF,2005082554,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.34711,-71.905803
GBIF,2005082481,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2001,41.34711,-71.905803
MHP,8133,Codium fragile subsp. tomentosoides,2001,41.34711,-71.905803
MHP,8135,Codium fragile subsp. tomentosoides,2001,41.34711,-71.905803
GBIF,1989520667,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1965,41.350593,-70.838127
GBIF,1989463713,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1965,41.350593,-70.838127
MHP,549151,Codium fragile subsp. tomentosoides,1965,41.350593,-70.838127
MHP,549152,Codium fragile subsp. tomentosoides,1965,41.350593,-70.838127
MHP,94682,Codium fragile subsp. tomentosoides,1967,41.35289,-70.77864
GBIF,2005082621,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2000,41.371165,-71.513953
GBIF,2005082595,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2000,41.371165,-71.513953
MHP,8127,Codium fragile subsp. tomentosoides,2000,41.371165,-71.513953
MHP,8129,Codium fragile subsp. tomentosoides,2000,41.371165,-71.513953
GBIF,2005082573,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,,41.387112,-70.646896
MHP,8084,Codium fragile subsp. tomentosoides,,41.387112,-70.646896
OBIS,12542dfa-b9d9-43ae-9e37-dc7cc8791724,Codium fragile subsp. fragile,2009,41.38774109,-71.51726532
OBIS,201acf98-76bb-4299-8339-1b97796671a2,Codium fragile subsp. fragile,2009,41.38774109,-71.51726532
OBIS,250e8b24-8216-4112-bb96-0e674c9353f8,Codium fragile subsp. fragile,2009,41.38774109,-71.51726532
OBIS,4f514404-9cc0-4de6-b874-ffc36b5875b0,Codium fragile subsp. fragile,2009,41.38774109,-71.51726532
MHP,287711,Codium fragile subsp. tomentosoides,1993,41.38929,-71.470947
GBIF,1989107723,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1986,41.390046,-71.468253
MHP,549136,Codium fragile subsp. tomentosoides,1986,41.390046,-71.468253
MHP,595327,Codium fragile subsp. fragile,1978,41.426491,-71.497002
GBIF,1989228031,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1965,41.448166,-71.355836
GBIF,1988967156,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1999,41.448166,-71.355836
GBIF,1988743317,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.448166,-71.355836
MHP,549125,Codium fragile subsp. tomentosoides,1966,41.448166,-71.355836
MHP,549127,Codium fragile subsp. tomentosoides,1965,41.448166,-71.355836
MHP,549137,Codium fragile subsp. tomentosoides,1999,41.448166,-71.355836
GBIF,1988711513,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1968,41.450122,-70.856282
MHP,549148,Codium fragile subsp. tomentosoides,1968,41.450122,-70.856282
GBIF,1989549778,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.450879,-70.922412
GBIF,1989273387,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1973,41.450879,-70.922412
GBIF,1989126472,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1963,41.450879,-70.922412
GBIF,1988802337,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1973,41.450879,-70.922412
MHP,549140,Codium fragile subsp. tomentosoides,1966,41.450879,-70.922412
MHP,549145,Codium fragile subsp. tomentosoides,1963,41.450879,-70.922412
MHP,549154,Codium fragile subsp. tomentosoides,1973,41.450879,-70.922412
