Predictor variable,Categorical,Sample average
e03.NIT.max,false,4.024222991200708
e04.NIT.min,false,0.43689894205955926
e05.PHO.max,false,0.7403433780078379
e06.PHO.min,false,0.34913533619246495
e07.SAL.me,false,30.88256535535234
e08.SST.max,false,17.91304686874505
e09.SST.min,false,9.022268894806649
