X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.117,21.3167,train,3.5976057032765572E-6,0.3980899241855927,0.00991076020756454
-158.117,21.3167,train,3.5976057032765572E-6,0.3980899241855927,0.00991076020756454
-134.25,55.88,train,2.566843387696867E-4,28.42462267342774,0.5086737005937947
-133.482559,55.798315,train,3.317445878547469E-4,41.993597761596995,0.6008651117471095
-133.482559,55.798315,train,3.317445878547469E-4,41.993597761596995,0.6008651117471095
-133.48,55.8,train,3.317445878547469E-4,41.993597761596995,0.6008651117471095
-133.14,55.46,train,3.7118484788928107E-4,49.60297653873249,0.6421526232625558
-132.490033,55.75473,train,3.5181839390746627E-4,46.42636344900849,0.6224421412735213
-132.490033,55.75473,train,3.5181839390746627E-4,46.42636344900849,0.6224421412735213
-131.96,53.33,train,5.431095503901532E-4,65.52324498908871,0.777679024942332
-131.96,53.33,train,5.431095503901532E-4,65.52324498908871,0.777679024942332
-131.96,53.33,train,5.431095503901532E-4,65.52324498908871,0.777679024942332
-131.6,55.3,train,4.98601264671697E-4,62.440492208002645,0.7485243482787229
-130.46,54.51,train,4.966406317510577E-4,62.25080760116403,0.747155592673419
-130.46,54.51,train,4.966406317510577E-4,62.25080760116403,0.747155592673419
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-130.33,54.21,train,4.882230573985195E-4,61.70921585826311,0.7411939614555836
-128.7,52.31,train,4.905815257322269E-4,61.971658768429485,0.7428783480964383
-128.68,52.28,train,4.905815257322269E-4,61.971658768429485,0.7428783480964383
-128.49,52.38,train,4.576006430951864E-4,59.10535180028543,0.7182954056409009
-128.119,51.651,train,5.155700290193785E-4,63.65808647568976,0.7600652344204856
-128.118667,51.651333,train,5.155700290193785E-4,63.65808647568976,0.7600652344204856
-128.11,52.19,train,4.8622587340629186E-4,60.996270810053375,0.7397589738380899
-128.08,52.21,train,4.814646017855147E-4,60.63919150574085,0.7363057978376184
-127.94,50.1,train,5.366216337170975E-4,65.11505672777736,0.7736495688857147
-127.73,50.12,train,5.328820768513456E-4,64.8164721145262,0.7712939446387704
-127.7,50.13,train,5.328820768513456E-4,64.8164721145262,0.7712939446387704
-127.7,50.1,train,5.328820768513456E-4,64.8164721145262,0.7712939446387704
-127.65,50.11,train,5.46752261022443E-4,65.84623807541473,0.7799098804712286
-127.6,50.1,train,5.46752261022443E-4,65.84623807541473,0.7799098804712286
-127.56,50.09,train,5.384110945003835E-4,65.20498709272705,0.774768188928801
-127.54,50.09,train,5.384110945003835E-4,65.20498709272705,0.774768188928801
-127.54,50.09,train,5.384110945003835E-4,65.20498709272705,0.774768188928801
-127.5,50.1,train,5.483196282265668E-4,66.00667285549123,0.7808628605082856
-127.43,50.0,train,5.847315097911351E-4,67.50056889997491,0.8018767827100836
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.4,50.0,train,5.810674679802774E-4,67.44211103637966,0.799856766452757
-127.26,49.92,train,5.954738933918299E-4,67.89333029843704,0.807682398684561
-127.25,49.98,train,5.947980664960527E-4,67.86076788333253,0.80732222224077
-126.99,49.82,train,6.679460291649927E-4,70.06059122855352,0.842644985457089
-126.7,49.9,train,6.4194438462745E-4,69.26756753516372,0.8308997579018108
-126.7,49.9,train,6.4194438462745E-4,69.26756753516372,0.8308997579018108
-126.62,49.59,train,6.852142055476906E-4,70.70695999734151,0.8499908256916789
-126.49,49.65,train,6.907982186774631E-4,70.80622822472655,0.8522920872690603
-126.3,49.4,train,6.900272491343188E-4,70.79251290840615,0.8519764712765003
-126.2,50.6,train,6.753105693672385E-4,70.5309165278195,0.8458208409267092
-126.0,50.6,train,6.926211234426102E-4,70.93168339445279,0.8530356656210835
-125.787222,49.061111,train,7.28594614941174E-4,74.9120213070261,0.8669672884084321
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.6,48.9,train,7.454296593915422E-4,75.2511240731076,0.8730255144010349
-125.543704,48.933953,train,7.352967997823301E-4,75.0295256857338,0.8694130057109423
-125.541043,48.942918,train,7.352967997823301E-4,75.0295256857338,0.8694130057109423
-125.541043,48.942918,train,7.352967997823301E-4,75.0295256857338,0.8694130057109423
-125.37,48.89,train,7.457484733817768E-4,75.69842576359247,0.8731375398312708
-125.31,50.09,train,0.0010860588695217118,85.63427779287113,0.950551453026262
-125.3,50.0,train,0.001124471839232485,85.86197125507508,0.9555402653583069
-125.24,48.87,train,7.840800780890084E-4,78.48962006313478,0.8859108638288362
-125.2,48.9,train,7.840800780890084E-4,78.48962006313478,0.8859108638288362
-125.2,48.9,train,7.840800780890084E-4,78.48962006313478,0.8859108638288362
-125.2,48.83,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.2,48.8,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.2,48.8,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.2,48.8,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.2,48.8,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.2,48.8,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.183717,48.813872,train,7.69333517450076E-4,76.38805145630344,0.8811565805155736
-125.18,48.84,train,7.840800780890084E-4,78.48962006313478,0.8859108638288362
-125.17,48.87,train,7.840800780890084E-4,78.48962006313478,0.8859108638288362
-125.16,48.87,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.16,48.86,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.16,48.82,train,7.726217172202728E-4,76.77434788688828,0.8822335724584356
-125.15,48.833333,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.15,48.83,train,7.726217172202728E-4,76.77434788688828,0.8822335724584356
-125.14,48.82,train,7.726217172202728E-4,76.77434788688828,0.8822335724584356
-125.13,48.9,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.13,48.84,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.13,48.84,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.13,48.84,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.13,48.84,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.12,48.9,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.12,48.88,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.12,48.85,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.12,48.84,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.12,48.83,train,7.726217172202728E-4,76.77434788688828,0.8822335724584356
-125.11,48.86,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.11,48.86,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.11,48.85,train,7.783036890824376E-4,78.0195988712793,0.8840716489318057
-125.1,50.2,train,0.0011295122930558609,86.00665174504077,0.9561563838178786
-125.1,49.9,train,0.0012760965485078446,94.21990016445964,0.9707815209963863
-125.1,48.8,train,7.726217172202728E-4,76.77434788688828,0.8822335724584356
