Predictor variable,Categorical,Sample average
e03.NIT.max,false,3.708082361601469
e04.NIT.min,false,0.39491756291046454
e05.PHO.max,false,0.5086655837613259
e06.PHO.min,false,0.20579216456350075
e07.SAL.me,false,32.94870958052908
e08.SST.max,false,21.983944577494945
e09.SST.min,false,10.729885712265968
