Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.10667E-12,0.000000001,0.000000004,0.998820871,0,0
6.97827E-12,0.000000003,0.000000013,0.998526088,0,0
1.67149E-11,0.000000011,0.00000003,0.997936524,0,0
2.99743E-11,0.000000026,0.000000054,0.997346959,0,0
1.74593E-10,0.000000117,0.000000313,0.996462612,0,0
3.34085E-10,0.000000272,0.000000599,0.995774786,0,0
9.09797E-10,0.00000105,0.00000163,0.994595657,0,0
1.30056E-9,0.000002608,0.00000233,0.993220006,0,0
2.92863E-9,0.000010237,0.000005248,0.989584357,0,0
5.59033E-9,0.000025024,0.000010017,0.986538273,0,0
6.60679E-9,0.000050459,0.000011839,0.98250958,0,0
8.07795E-9,0.000100235,0.000014475,0.975827847,0,0
1.18538E-8,0.000250033,0.000021241,0.961088729,0,0
1.58899E-8,0.000501438,0.000028473,0.943107006,0,0
2.21167E-8,0.001001792,0.00003963,0.917657463,0,0
4.02802E-8,0.002503252,0.000072176,0.86842881,0,0
6.52335E-8,0.005004478,0.000116886,0.821754938,0,0
9.79377E-8,0.010004397,0.00017548,0.761521077,0,0
2.03658E-7,0.025009419,0.00036487,0.659526383,0,0
4.25016E-7,0.050037066,0.000761301,0.574727326,0,0
1.04802E-6,0.100065363,0.001876196,0.501916085,0,0
2.65006E-6,0.200075461,0.004737411,0.444138744,0,0
4.3554E-6,0.300280531,0.007774121,0.416232682,0,0
5.92409E-6,0.400085409,0.010559313,0.397071829,0,0
7.53792E-6,0.500198926,0.013416478,0.382332711,0,0
9.1901E-6,0.600183721,0.016332999,0.370443156,0,0
1.06198E-5,0.700809318,0.018849912,0.360518817,0,0
1.12404E-5,0.750007246,0.019940375,0.356097082,0,0
1.19074E-5,0.801099587,0.021110912,0.351773607,0,0
1.2977E-5,0.900767559,0.022985382,0.343912744,0,0
1.38876E-5,1.000714033,0.024578338,0.336641446,0,0
1.51351E-5,1.10058568,0.026756306,0.329861452,0,0
1.6212E-5,1.200874235,0.028632533,0.323572762,0,0
1.75551E-5,1.300840361,0.030967529,0.317775376,0,0
1.86016E-5,1.400382978,0.03278301,0.312371033,0,0
2.00235E-5,1.501090421,0.03524434,0.307261472,0,0
2.37022E-5,1.751136941,0.041582952,0.295961482,0,0
2.67799E-5,2.002331501,0.046854013,0.286135403,0,0
3.06173E-5,2.252490432,0.053385718,0.277586715,0,0
3.40692E-5,2.502138559,0.059222958,0.270020635,0,0
3.75719E-5,2.752252654,0.065109184,0.26314238,0,0
4.11506E-5,3.000277851,0.071085235,0.25695195,0,0
4.42837E-5,3.252689265,0.076285733,0.251154564,0,0
4.75687E-5,3.504690769,0.081707175,0.245750221,0,0
5.24393E-5,3.754148867,0.089686875,0.240837182,0,0
5.63114E-5,4.004994199,0.095981093,0.236317186,0,0
6.03879E-5,4.251573278,0.102560768,0.232190233,0,0
6.40812E-5,4.5010086,0.108480419,0.228259802,0,0
6.80611E-5,4.752062146,0.114815811,0.224525892,0,0
7.18711E-5,5.004600632,0.120838604,0.220988503,0,0
7.59729E-5,5.255100121,0.12727679,0.217647637,0,0
8.02331E-5,5.504684802,0.133913609,0.214503292,0,0
8.32933E-5,5.750972396,0.138649919,0.211555468,0,0
8.59935E-5,6.004796224,0.14280752,0.208607645,0,0
8.86711E-5,6.250383851,0.146910535,0.205856343,0,0
9.09857E-5,6.501872349,0.150441433,0.203105041,0,0
9.34321E-5,6.75114035,0.154157461,0.200452,0,0.013333333
9.59765E-5,7.006639221,0.158005236,0.197798958,0,0.013333333
9.88047E-5,7.259628327,0.162261518,0.195244178,0,0.013333333
1.01261E-4,7.509502979,0.165940248,0.192787658,0,0.013333333
1.02975E-4,7.754235071,0.168498104,0.1904294,0,0.013333333
1.06709E-4,8.005812284,0.174042993,0.188071141,0,0.013333333
1.0983E-4,8.25516472,0.178650379,0.185811143,0,0.013333333
1.11805E-4,8.509886314,0.181551896,0.183551145,0,0.013333333
1.13737E-4,8.758318736,0.184380451,0.181389407,0,0.013333333
1.15751E-4,9.010835575,0.187317586,0.17922767,0,0.013333333
1.17631E-4,9.256299447,0.190050791,0.177164194,0,0.013333333
1.19373E-4,9.505259712,0.192576266,0.175100717,0,0.013333333
