x,y,species cloglog values
1.0,1.0,4.9436603E-5
2.0,2.0,2.9510555E-5
3.0,3.0,2.862532E-4
4.0,4.0,6.983736E-5
5.0,5.0,1.3363425E-4
6.0,6.0,0.0944859
7.0,7.0,0.110914685
8.0,8.0,1.4467674E-5
9.0,9.0,1.1327539E-4
10.0,10.0,0.017622035
11.0,11.0,0.0012912255
12.0,12.0,4.7050613E-5
13.0,13.0,2.324856E-5
14.0,14.0,0.010194556
15.0,15.0,0.066203885
16.0,16.0,6.820651E-5
17.0,17.0,0.355322
18.0,18.0,0.21876314
19.0,19.0,7.1327675E-5
20.0,20.0,1.4996597E-4
21.0,21.0,0.040667836
22.0,22.0,1.7764129E-5
23.0,23.0,0.10698692
24.0,24.0,2.550225E-4
25.0,25.0,0.020242374
26.0,26.0,8.544117E-4
27.0,27.0,3.972309E-5
28.0,28.0,0.22740474
29.0,29.0,4.7443755E-4
30.0,30.0,1.352384E-4
31.0,31.0,0.001346369
32.0,32.0,0.001649202
33.0,33.0,0.027627265
34.0,34.0,1.4215768E-5
35.0,35.0,0.9502121
36.0,36.0,0.0022005236
37.0,37.0,0.43606943
38.0,38.0,7.941727E-6
39.0,39.0,0.3062498
40.0,40.0,6.760358E-5
41.0,41.0,0.004995057
42.0,42.0,0.2576679
43.0,43.0,3.0494368E-4
44.0,44.0,0.60527277
45.0,45.0,1.15114315E-4
46.0,46.0,1.615934E-4
47.0,47.0,9.689207E-6
48.0,48.0,1.835878E-5
49.0,49.0,0.0036804567
50.0,50.0,0.029424947
51.0,51.0,1.8033336E-4
52.0,52.0,3.397642E-5
53.0,53.0,0.0044656703
54.0,54.0,4.1816944E-5
55.0,55.0,0.00105501
56.0,56.0,0.03153472
57.0,57.0,0.42097104
58.0,58.0,5.859472E-7
59.0,59.0,0.0022028675
60.0,60.0,0.0032256013
61.0,61.0,0.041016173
62.0,62.0,8.5182954E-4
63.0,63.0,3.9306795E-4
64.0,64.0,6.863292E-5
65.0,65.0,0.43098983
66.0,66.0,0.0922407
67.0,67.0,0.0028101879
68.0,68.0,3.254132E-5
69.0,69.0,2.9301213E-4
70.0,70.0,0.06290255
71.0,71.0,6.9117E-5
72.0,72.0,6.352283E-5
73.0,73.0,0.0031882909
74.0,74.0,0.0038236168
75.0,75.0,0.0054157767
76.0,76.0,1.3580784E-4
77.0,77.0,0.08199534
78.0,78.0,0.23128937
79.0,79.0,0.4318439
80.0,80.0,3.719778E-5
81.0,81.0,1.380071E-4
82.0,82.0,0.0017848143
83.0,83.0,0.4170203
84.0,84.0,0.08784725
85.0,85.0,6.325178E-5
86.0,86.0,4.7083354E-6
87.0,87.0,0.05719858
88.0,88.0,2.4956926E-5
89.0,89.0,0.0019423093
90.0,90.0,1.1598902E-5
91.0,91.0,0.0039630095
92.0,92.0,0.0038763792
93.0,93.0,0.5285468
94.0,94.0,0.017635565
95.0,95.0,0.0011047577
96.0,96.0,0.0059727835
97.0,97.0,0.0064004585
98.0,98.0,0.06048034
99.0,99.0,1.1128615E-5
100.0,100.0,3.26281E-5
101.0,101.0,0.063206084
102.0,102.0,1.987186E-5
103.0,103.0,1.2544649E-4
104.0,104.0,0.38912407
105.0,105.0,5.8725273E-5
106.0,106.0,0.18013059
107.0,107.0,0.07780371
108.0,108.0,0.28889173
109.0,109.0,0.40731847
110.0,110.0,0.21254407
111.0,111.0,3.5777128E-5
112.0,112.0,0.03043047
113.0,113.0,6.6317545E-5
114.0,114.0,0.017963061
115.0,115.0,3.0592142E-5
116.0,116.0,8.1261044E-4
117.0,117.0,0.6153753
118.0,118.0,5.0810137E-5
119.0,119.0,0.0011138625
120.0,120.0,0.5676269
121.0,121.0,1.1104265E-4
122.0,122.0,0.007171445
123.0,123.0,2.995745E-4
124.0,124.0,0.006575343
125.0,125.0,0.21556422
126.0,126.0,0.0024476962
127.0,127.0,0.011735474
128.0,128.0,8.203716E-6
129.0,129.0,0.01237095
130.0,130.0,0.08763967
131.0,131.0,6.1655487E-6
132.0,132.0,4.2110903E-4
133.0,133.0,1.3749735E-4
134.0,134.0,1.1093905E-4
135.0,135.0,2.1345131E-5
136.0,136.0,2.3674466E-4
137.0,137.0,0.00334393
138.0,138.0,5.7885733E-5
139.0,139.0,0.08774384
140.0,140.0,0.15379044
141.0,141.0,0.63995564
142.0,142.0,8.145724E-4
143.0,143.0,0.18168806
144.0,144.0,0.46559215
145.0,145.0,0.0040559997
146.0,146.0,7.7131035E-6
147.0,147.0,0.013878906
148.0,148.0,1.1926823E-5
149.0,149.0,0.08172883
150.0,150.0,0.115076065
151.0,151.0,7.3376996E-4
152.0,152.0,0.27183095
153.0,153.0,1.6954702E-5
154.0,154.0,4.0016854E-5
155.0,155.0,3.8094487E-4
156.0,156.0,7.1009854E-6
157.0,157.0,0.0661306
158.0,158.0,6.261658E-6
159.0,159.0,0.0011767166
160.0,160.0,1.0096258E-5
161.0,161.0,1.5875814E-4
162.0,162.0,5.3752945E-5
163.0,163.0,8.934456E-5
164.0,164.0,7.167373E-5
165.0,165.0,4.4441935E-5
166.0,166.0,1.7355494E-4
167.0,167.0,0.047516435
168.0,168.0,1.009384E-4
169.0,169.0,0.14463255
170.0,170.0,6.308889E-5
171.0,171.0,1.3821387E-4
172.0,172.0,0.1879914
173.0,173.0,3.566841E-4
174.0,174.0,1.773504E-5
175.0,175.0,0.17188057
176.0,176.0,0.15066284
177.0,177.0,0.0010947542
178.0,178.0,0.03238769
179.0,179.0,0.0034799948
180.0,180.0,5.0505216E-5
181.0,181.0,0.0033527769
182.0,182.0,2.2423503E-4
183.0,183.0,0.0046663373
184.0,184.0,4.2710372E-4
185.0,185.0,1.158869E-4
186.0,186.0,2.6302405E-5
187.0,187.0,0.13878196
188.0,188.0,1.1093058E-4
189.0,189.0,3.4083812E-5
190.0,190.0,0.334831
191.0,191.0,0.006959667
192.0,192.0,3.9326784E-4
193.0,193.0,0.24127005
194.0,194.0,9.0811634E-4
195.0,195.0,0.5724831
196.0,196.0,0.010814405
197.0,197.0,2.452987E-5
198.0,198.0,0.00454743
199.0,199.0,1.1176708E-5
200.0,200.0,0.0025023583
201.0,201.0,3.228581E-4
202.0,202.0,0.41929525
203.0,203.0,2.6129777E-4
204.0,204.0,4.1999638E-6
205.0,205.0,9.7619806E-5
206.0,206.0,3.3853942E-4
207.0,207.0,0.4149561
208.0,208.0,9.134818E-6
209.0,209.0,0.0018615837
210.0,210.0,1.4677106E-5
211.0,211.0,1.3597708E-4
212.0,212.0,2.3637371E-4
213.0,213.0,0.0018766142
214.0,214.0,0.023116283
215.0,215.0,2.4857154E-5
216.0,216.0,0.0010673335
217.0,217.0,1.1253247E-4
218.0,218.0,0.40345332
219.0,219.0,0.012363389
220.0,220.0,4.3268305E-5
221.0,221.0,1.2903988E-4
222.0,222.0,0.10504968
223.0,223.0,0.10273583
224.0,224.0,1.3772438E-5
225.0,225.0,0.0040224493
226.0,226.0,1.020443E-5
227.0,227.0,6.451615E-5
228.0,228.0,0.0430529
229.0,229.0,6.6411034E-5
230.0,230.0,4.4308463E-6
231.0,231.0,2.1251928E-4
232.0,232.0,0.007527678
233.0,233.0,5.273085E-4
234.0,234.0,7.879506E-4
235.0,235.0,0.24099721
236.0,236.0,2.7314492E-5
237.0,237.0,6.765072E-4
238.0,238.0,5.6228524E-5
239.0,239.0,2.6767282E-4
240.0,240.0,5.344269E-4
241.0,241.0,0.0059270742
242.0,242.0,6.0482504E-5
243.0,243.0,8.86822E-4
244.0,244.0,7.821063E-6
245.0,245.0,0.25767818
246.0,246.0,0.19079027
247.0,247.0,0.67880553
248.0,248.0,3.4516517E-4
249.0,249.0,2.5916652E-5
250.0,250.0,0.48737785
251.0,251.0,0.05625888
252.0,252.0,1.2014938E-4
253.0,253.0,0.20537688
254.0,254.0,3.843004E-5
255.0,255.0,3.9183485E-4
256.0,256.0,0.23331782
257.0,257.0,1.27948E-4
258.0,258.0,0.6483508
259.0,259.0,0.002834664
260.0,260.0,0.07994585
261.0,261.0,0.35914716
262.0,262.0,7.634386E-4
263.0,263.0,0.5443062
264.0,264.0,6.049586E-4
265.0,265.0,1.2235266E-4
266.0,266.0,1.3112555E-4
267.0,267.0,8.978147E-4
268.0,268.0,1.7016016E-5
269.0,269.0,2.049072E-4
270.0,270.0,0.001718757
271.0,271.0,0.0101324525
272.0,272.0,1.21365025E-4
273.0,273.0,1.6035137E-5
274.0,274.0,3.6957856E-5
275.0,275.0,1.1024496E-5
276.0,276.0,0.0068144063
277.0,277.0,5.7532852E-5
278.0,278.0,0.09180088
279.0,279.0,2.6329898E-4
280.0,280.0,3.0932296E-4
281.0,281.0,0.4028352
282.0,282.0,0.009685259
283.0,283.0,4.8447255E-5
284.0,284.0,0.0010005672
285.0,285.0,5.8285855E-6
286.0,286.0,7.735244E-5
287.0,287.0,2.1615936E-4
288.0,288.0,4.6924037E-5
289.0,289.0,0.17045003
290.0,290.0,6.2988393E-6
291.0,291.0,9.464877E-5
292.0,292.0,0.013729172
293.0,293.0,4.2571628E-5
294.0,294.0,1.4087887E-4
295.0,295.0,3.659361E-4
296.0,296.0,0.0029479933
297.0,297.0,2.8702652E-4
298.0,298.0,0.14134087
299.0,299.0,2.5202183E-4
300.0,300.0,1.0221417E-4
301.0,301.0,0.20147839
302.0,302.0,0.03432844
303.0,303.0,0.04061012
304.0,304.0,4.403268E-5
305.0,305.0,4.1232965E-4
306.0,306.0,0.46813697
307.0,307.0,0.16326737
308.0,308.0,0.001082091
309.0,309.0,3.6875488E-5
310.0,310.0,0.9861742
311.0,311.0,3.7172416E-5
312.0,312.0,3.664259E-5
313.0,313.0,1.9200143E-4
314.0,314.0,3.5093806E-4
315.0,315.0,0.18104711
316.0,316.0,1.7966016E-5
317.0,317.0,0.020043524
318.0,318.0,1.3459985E-4
319.0,319.0,6.2926114E-4
320.0,320.0,0.4263093
321.0,321.0,2.5293088E-5
322.0,322.0,3.113755E-4
323.0,323.0,0.023037711
324.0,324.0,3.208265E-5
325.0,325.0,0.012993176
326.0,326.0,0.03422018
327.0,327.0,1.7944886E-4
328.0,328.0,0.42971534
329.0,329.0,4.0146504E-5
330.0,330.0,0.2347651
331.0,331.0,0.050843354
332.0,332.0,0.024854457
333.0,333.0,0.07348657
334.0,334.0,1.2100493E-5
335.0,335.0,0.31138885
336.0,336.0,0.1602063
337.0,337.0,1.0003602E-4
338.0,338.0,0.46373397
339.0,339.0,1.2435815E-5
340.0,340.0,0.26562658
341.0,341.0,1.05523686E-4
342.0,342.0,0.2557923
343.0,343.0,1.1006805E-4
344.0,344.0,9.822198E-5
345.0,345.0,3.112949E-5
346.0,346.0,0.0037773657
347.0,347.0,2.6640843E-4
348.0,348.0,0.0037283087
349.0,349.0,0.0052322038
350.0,350.0,0.14194305
351.0,351.0,9.19946E-4
352.0,352.0,1.3321015E-4
353.0,353.0,0.0060233907
354.0,354.0,1.7319246E-5
355.0,355.0,6.765003E-5
356.0,356.0,9.843794E-4
357.0,357.0,0.0049347086
358.0,358.0,0.17155786
359.0,359.0,8.193869E-5
360.0,360.0,0.3171872
361.0,361.0,2.5128885E-4
362.0,362.0,5.2797724E-4
363.0,363.0,1.8435097E-5
364.0,364.0,0.3924099
365.0,365.0,0.13093422
366.0,366.0,0.034072872
367.0,367.0,2.7300362E-4
368.0,368.0,6.278568E-4
369.0,369.0,0.014822947
370.0,370.0,5.188154E-4
371.0,371.0,1.8484701E-5
372.0,372.0,0.02031807
373.0,373.0,0.08387109
374.0,374.0,3.0905064E-4
375.0,375.0,0.024716234
376.0,376.0,8.273096E-4
377.0,377.0,5.97374E-6
378.0,378.0,0.084724665
379.0,379.0,1.032042E-4
380.0,380.0,5.9071783E-5
381.0,381.0,0.0022624182
382.0,382.0,1.5135722E-6
