x,y,species cloglog values
1.0,1.0,4.5073725E-6
2.0,2.0,0.6914415
3.0,3.0,0.22531752
4.0,4.0,0.0038956308
5.0,5.0,0.58872867
6.0,6.0,0.7303421
7.0,7.0,7.7883005E-6
8.0,8.0,0.5785242
9.0,9.0,0.008352058
10.0,10.0,2.1379083E-5
11.0,11.0,0.0015634841
12.0,12.0,0.3246408
13.0,13.0,0.515939
14.0,14.0,8.169042E-5
15.0,15.0,0.6634584
16.0,16.0,0.1143356
17.0,17.0,1.28266865E-5
18.0,18.0,1.1148512E-5
19.0,19.0,3.2726864E-4
20.0,20.0,0.70072603
21.0,21.0,0.0032212597
22.0,22.0,0.1804865
23.0,23.0,1.3881073E-5
24.0,24.0,4.4823697E-5
25.0,25.0,0.7882683
26.0,26.0,0.0056547364
27.0,27.0,0.001657133
28.0,28.0,1.8052441E-4
29.0,29.0,8.233208E-6
30.0,30.0,0.7627855
31.0,31.0,4.34133E-5
32.0,32.0,0.04244711
33.0,33.0,0.002213254
34.0,34.0,1.142116E-5
35.0,35.0,0.49597886
36.0,36.0,0.060112167
37.0,37.0,4.6903187E-5
38.0,38.0,7.2117195E-6
39.0,39.0,7.57049E-6
40.0,40.0,0.8051568
41.0,41.0,7.262854E-5
42.0,42.0,0.7721392
43.0,43.0,0.089017496
44.0,44.0,1.6780509E-4
45.0,45.0,0.777226
46.0,46.0,0.44862467
47.0,47.0,7.421651E-5
48.0,48.0,0.023126401
49.0,49.0,7.748278E-6
50.0,50.0,5.5574587E-6
51.0,51.0,2.1833108E-5
52.0,52.0,3.178721E-4
53.0,53.0,0.67145985
54.0,54.0,6.95372E-5
55.0,55.0,0.010944538
56.0,56.0,0.59194356
57.0,57.0,0.01121938
58.0,58.0,0.0038759187
59.0,59.0,0.8257274
60.0,60.0,2.2533286E-6
61.0,61.0,0.0970749
62.0,62.0,6.6494796E-4
63.0,63.0,0.016656464
64.0,64.0,0.0030650368
65.0,65.0,0.13792577
66.0,66.0,1.8007588E-5
67.0,67.0,9.62566E-5
68.0,68.0,0.094145656
69.0,69.0,0.13442189
70.0,70.0,0.1523762
71.0,71.0,5.4675365E-6
72.0,72.0,7.9031347E-4
73.0,73.0,0.063801624
74.0,74.0,4.546303E-5
75.0,75.0,0.0041353013
76.0,76.0,1.7884166E-4
77.0,77.0,0.7764607
78.0,78.0,2.3400647E-4
79.0,79.0,5.0994463E-6
80.0,80.0,0.0035264706
81.0,81.0,0.0028035468
82.0,82.0,6.639933E-4
83.0,83.0,1.5410302E-6
84.0,84.0,0.0017914877
85.0,85.0,0.0032782385
86.0,86.0,2.9504922E-4
87.0,87.0,0.45348355
88.0,88.0,0.7509912
89.0,89.0,0.13740796
90.0,90.0,0.11606267
91.0,91.0,0.0017245846
92.0,92.0,0.80838466
93.0,93.0,0.7898741
94.0,94.0,7.929752E-5
95.0,95.0,6.0430357E-5
96.0,96.0,0.6794825
97.0,97.0,0.5649139
98.0,98.0,8.759832E-5
99.0,99.0,0.013056494
100.0,100.0,0.035787836
101.0,101.0,0.013507873
102.0,102.0,2.6015572E-5
103.0,103.0,0.0018806856
104.0,104.0,1.6795998E-4
105.0,105.0,8.149079E-5
106.0,106.0,0.036696516
107.0,107.0,1.5211081E-6
108.0,108.0,0.32465422
109.0,109.0,0.80073565
110.0,110.0,0.004495427
111.0,111.0,4.2617776E-5
112.0,112.0,2.7192908E-4
113.0,113.0,0.0065365448
114.0,114.0,0.66252273
115.0,115.0,0.013489654
116.0,116.0,0.0104273725
117.0,117.0,2.3387656E-5
118.0,118.0,6.8139534E-6
119.0,119.0,0.70218235
120.0,120.0,0.8042554
121.0,121.0,1.1081204E-5
122.0,122.0,0.716825
123.0,123.0,0.82514685
124.0,124.0,3.6054058E-5
125.0,125.0,2.4739123E-4
126.0,126.0,0.0016579579
127.0,127.0,3.88372E-5
128.0,128.0,1.0145964E-5
129.0,129.0,1.2918484E-5
130.0,130.0,0.825167
131.0,131.0,0.0011393409
132.0,132.0,0.2538301
133.0,133.0,1.265728E-5
134.0,134.0,0.0010096156
135.0,135.0,8.872784E-6
136.0,136.0,4.5701083E-5
137.0,137.0,2.5725953E-6
138.0,138.0,3.836774E-6
139.0,139.0,0.79372853
140.0,140.0,6.957442E-5
141.0,141.0,0.0019509882
142.0,142.0,4.491643E-5
143.0,143.0,0.609079
144.0,144.0,4.132207E-4
145.0,145.0,0.067051016
146.0,146.0,0.64812803
147.0,147.0,0.72854686
148.0,148.0,0.35437956
149.0,149.0,0.04412314
150.0,150.0,6.7416713E-6
151.0,151.0,1.8594876E-5
152.0,152.0,1.4333316E-4
153.0,153.0,0.75336343
154.0,154.0,4.9138747E-5
155.0,155.0,0.0010495178
156.0,156.0,0.0020781795
157.0,157.0,1.4054869E-5
158.0,158.0,0.01014631
159.0,159.0,0.67924744
160.0,160.0,0.071069516
161.0,161.0,5.6171784E-6
162.0,162.0,0.3192247
163.0,163.0,1.3125643E-4
164.0,164.0,0.69744235
165.0,165.0,0.0033012321
166.0,166.0,0.00273673
167.0,167.0,0.42024335
168.0,168.0,0.0020146996
169.0,169.0,4.6450307E-4
170.0,170.0,3.3237868E-6
171.0,171.0,0.0016837427
172.0,172.0,0.40113866
173.0,173.0,1.659763E-5
174.0,174.0,6.626663E-4
175.0,175.0,5.1385487E-6
176.0,176.0,0.46603972
177.0,177.0,0.0011388492
178.0,178.0,0.10407865
179.0,179.0,4.0669282E-4
180.0,180.0,2.7298586E-6
181.0,181.0,1.7378E-4
182.0,182.0,0.1217697
183.0,183.0,0.7444768
184.0,184.0,0.00604479
185.0,185.0,4.0728496E-6
186.0,186.0,0.75185144
187.0,187.0,7.413058E-5
188.0,188.0,0.59491223
189.0,189.0,0.760053
190.0,190.0,2.791838E-4
191.0,191.0,0.111048676
192.0,192.0,0.12948588
193.0,193.0,0.0015003149
