longitude,latitude
-119.691386,34.405915
-119.691043,34.405986
-119.691043,34.405986
135,34.55
135.025,34.585
135.025,34.585
-134.592,34.635
134.59167,34.635
134.59167,34.635
134.592,34.635
134.592,34.635
138.925,34.65
138.941667,34.666667
138.941667,34.666667
138.975,34.691667
133.810181,34.902039
134.825968,35.040316
140.164377,35.123131
140.087149,35.253332
140.087149,35.253332
139.57855,35.25349
139.577394,35.255716
139.577394,35.255716
139.480822,35.299771
139.480822,35.299771
139.480822,35.299771
139.480822,35.299771
139.481003,35.299996
135.340026,35.470092
140.416667,35.6
140.433333,35.683333
139.751389,35.685
138,36
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.35,36.05
120.446302,36.070861
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
120.49,36.09
133.277513,36.177537
133.277513,36.177537
140.56897,36.30923
140.57602,36.31736
140.57602,36.31736
140.57602,36.31736
140.57602,36.31736
140.6068,36.34809
140.6068,36.34809
140.6068,36.34809
140.6068,36.34809
140.6068,36.34809
140.61249,36.36073
140.61249,36.36073
140.60785,36.36255
140.61809,36.37724
140.61809,36.37724
140.57585,36.37886
140.57585,36.37886
140.57585,36.37886
140.57585,36.37886
140.57585,36.37886
140.61494,36.48877
140.62201,36.51031
140.62201,36.51031
140.63136,36.51917
140.63136,36.51917
140.64268,36.54555
140.64325,36.54952
140.64325,36.54952
140.65424,36.57593
140.65135,36.5794
140.65135,36.5794
140.65135,36.5794
140.65047,36.59843
140.68124,36.63238
140.6786,36.64684
140.6786,36.64684
140.67635,36.64731
140.69221,36.65774
140.69221,36.65774
140.69221,36.65774
140.70522,36.67881
140.72125,36.72369
140.75508,36.80006
140.75508,36.80006
140.75508,36.80006
140.73969,36.80775
140.73969,36.80775
140.73969,36.80775
140.73969,36.80775
140.79265,36.84892
140.79205,36.8541
140.79205,36.8541
122.14,37.51
122.14,37.51
122.14,37.51
128.9901,37.7347
-138.567,38.05
138.566667,38.05
138.566667,38.05
138.566667,38.05
138.57,38.05
138.567,38.05
138.566667,38.05
138.566667,38.05
138.566667,38.05
138.6,38.1
141.05795,38.28227
140.952682,41.929698
-8.825,42.523611
-8.825,42.523611
-8.825,42.523611
-8.93999958,42.54000092
-8.93999958,42.54000092
-8.93999958,42.54000092
-8.94,42.540001
-8.94,42.540001
-8.94,42.540001
130.890228,42.569923
130.890228,42.569923
140.632,42.582
3.029999971,42.86999893
3.03,42.869999
131.968262,43.117677
140.99368,43.19712
140.866667,43.2
-5.67,43.540001
-5.67,43.540001
-5.67,43.540001
-6.15,43.560001
-6.15,43.560001
-6.15,43.560001
12.326667,45.438611
12.326667,45.438611
12.326667,45.438611
12.35,45.44
-1.83,48.5
1.310563,51.118228
1.310378,51.11844
0.91371,51.208542
1.422161,51.329551
1.422161,51.329551
1.422161,51.329551
1.419523,51.331337
0.89213,51.77462
