x,y,species cloglog values
1.0,1.0,0.0025595776
2.0,2.0,0.513747
3.0,3.0,0.2610845
4.0,4.0,0.82973653
5.0,5.0,4.4345194E-11
6.0,6.0,0.13392067
7.0,7.0,0.8288093
8.0,8.0,0.43764028
9.0,9.0,0.7739704
10.0,10.0,0.5792951
11.0,11.0,0.24138328
12.0,12.0,0.21624944
13.0,13.0,4.017977E-7
14.0,14.0,0.2778399
15.0,15.0,3.456957E-11
16.0,16.0,0.5512539
17.0,17.0,0.35199746
18.0,18.0,0.27672815
19.0,19.0,0.7554861
20.0,20.0,0.6235317
21.0,21.0,0.8278279
22.0,22.0,0.36428586
23.0,23.0,0.5496227
24.0,24.0,0.47785574
25.0,25.0,1.5070955E-6
26.0,26.0,2.0813897E-4
27.0,27.0,0.69504535
28.0,28.0,1.1376865E-4
29.0,29.0,0.165471
30.0,30.0,0.27310887
31.0,31.0,4.56144E-11
32.0,32.0,0.40497783
33.0,33.0,0.4784442
34.0,34.0,4.703747E-5
35.0,35.0,1.10639565E-4
36.0,36.0,0.4325235
37.0,37.0,6.1999976E-6
38.0,38.0,0.78122455
39.0,39.0,0.78238136
40.0,40.0,0.47050452
41.0,41.0,0.7900174
42.0,42.0,0.25339305
43.0,43.0,0.63717556
44.0,44.0,0.4433382
45.0,45.0,0.31572953
46.0,46.0,6.084284E-8
47.0,47.0,0.4501725
48.0,48.0,0.33726045
49.0,49.0,8.337301E-8
50.0,50.0,3.9960146E-11
51.0,51.0,3.3573477E-11
52.0,52.0,0.41915286
53.0,53.0,0.4784634
54.0,54.0,0.4595329
55.0,55.0,0.40357152
56.0,56.0,0.6618414
57.0,57.0,0.19419222
58.0,58.0,3.189804E-11
59.0,59.0,0.15249616
60.0,60.0,0.23317325
61.0,61.0,3.2497338E-11
62.0,62.0,0.28040245
63.0,63.0,0.0028061443
64.0,64.0,0.7879141
65.0,65.0,0.56290257
66.0,66.0,0.51699394
67.0,67.0,0.7595475
68.0,68.0,0.766005
69.0,69.0,4.6114073E-7
70.0,70.0,0.07815498
71.0,71.0,0.82425404
72.0,72.0,0.0025560397
73.0,73.0,0.688039
74.0,74.0,4.3993414E-4
75.0,75.0,4.4246384E-11
76.0,76.0,0.1603365
77.0,77.0,3.3087533E-11
78.0,78.0,0.8375934
79.0,79.0,0.097907834
80.0,80.0,0.8393557
81.0,81.0,6.0552397E-6
82.0,82.0,6.071085E-4
83.0,83.0,0.475099
84.0,84.0,0.20883664
85.0,85.0,0.6427541
86.0,86.0,0.0011174834
87.0,87.0,0.6850917
88.0,88.0,0.70856977
89.0,89.0,0.21765997
90.0,90.0,3.5026466E-9
91.0,91.0,0.28230757
92.0,92.0,0.8398441
93.0,93.0,1.4004664E-10
94.0,94.0,0.4414252
95.0,95.0,0.018146416
96.0,96.0,0.5612212
97.0,97.0,3.1461494E-4
98.0,98.0,0.3799597
99.0,99.0,0.784627
100.0,100.0,0.19660407
101.0,101.0,1.6787749E-10
102.0,102.0,0.601056
103.0,103.0,0.19521101
104.0,104.0,0.80238867
105.0,105.0,0.80282634
106.0,106.0,0.012296678
107.0,107.0,0.16890806
108.0,108.0,0.7230064
109.0,109.0,0.027633235
110.0,110.0,0.0021632842
111.0,111.0,0.49978313
112.0,112.0,0.19053021
113.0,113.0,0.5484137
114.0,114.0,0.758259
115.0,115.0,0.8365476
116.0,116.0,3.777545E-11
117.0,117.0,4.184786E-11
118.0,118.0,0.7940021
119.0,119.0,0.52005213
120.0,120.0,0.2717307
121.0,121.0,0.4662918
122.0,122.0,3.8875902E-11
123.0,123.0,0.7982712
124.0,124.0,8.930878E-11
125.0,125.0,6.810215E-6
126.0,126.0,0.2721949
127.0,127.0,7.265026E-4
128.0,128.0,0.24909198
129.0,129.0,0.83825123
130.0,130.0,0.83691245
131.0,131.0,0.69789916
132.0,132.0,0.6979402
133.0,133.0,6.9195776E-6
134.0,134.0,0.2518791
135.0,135.0,4.9256488E-11
136.0,136.0,2.5250221E-8
137.0,137.0,0.42749307
138.0,138.0,0.37726143
139.0,139.0,0.79365766
140.0,140.0,0.11027486
141.0,141.0,0.2209159
142.0,142.0,0.39782313
143.0,143.0,0.3334697
144.0,144.0,0.4503295
145.0,145.0,6.422496E-11
146.0,146.0,0.49131167
147.0,147.0,0.30032098
148.0,148.0,0.44931027
149.0,149.0,0.5683455
150.0,150.0,1.3400796E-5
151.0,151.0,5.254732E-6
152.0,152.0,0.0853447
153.0,153.0,0.47325402
154.0,154.0,1.8507773E-4
155.0,155.0,3.9154013E-11
156.0,156.0,0.12746333
157.0,157.0,0.69033116
158.0,158.0,0.4995634
159.0,159.0,0.7830598
160.0,160.0,0.44000697
161.0,161.0,0.25445148
162.0,162.0,0.29335836
163.0,163.0,8.592693E-11
164.0,164.0,0.28916982
165.0,165.0,0.48660555
166.0,166.0,0.48244458
167.0,167.0,0.26003554
168.0,168.0,0.30992886
169.0,169.0,6.2681715E-6
170.0,170.0,0.5400541
171.0,171.0,3.7575327E-7
172.0,172.0,0.024609035
173.0,173.0,0.62860703
174.0,174.0,0.23939572
175.0,175.0,0.12585579
176.0,176.0,0.8380544
177.0,177.0,0.28871253
178.0,178.0,1.177774E-4
179.0,179.0,0.8310125
180.0,180.0,0.8353847
181.0,181.0,0.19615631
182.0,182.0,7.230293E-9
183.0,183.0,0.19086906
184.0,184.0,0.8325216
185.0,185.0,0.79596615
186.0,186.0,0.43316567
187.0,187.0,0.21554627
188.0,188.0,0.81456983
189.0,189.0,0.6133401
190.0,190.0,0.37994057
191.0,191.0,0.72690105
192.0,192.0,0.09010881
193.0,193.0,0.40969622
194.0,194.0,3.810874E-11
195.0,195.0,0.06469446
196.0,196.0,1.061492E-10
197.0,197.0,9.847545E-11
198.0,198.0,0.8263972
199.0,199.0,0.35249588
200.0,200.0,0.32841837
201.0,201.0,0.14681986
202.0,202.0,2.0341773E-4
203.0,203.0,0.39035824
204.0,204.0,0.49212193
205.0,205.0,1.3412405E-8
206.0,206.0,0.22387458
207.0,207.0,0.5627389
208.0,208.0,0.804167
209.0,209.0,2.8891766E-6
210.0,210.0,0.20953944
211.0,211.0,9.5151765E-5
212.0,212.0,0.3790428
213.0,213.0,0.19850704
214.0,214.0,0.4003094
215.0,215.0,4.28676E-11
216.0,216.0,0.5456633
217.0,217.0,5.845645E-7
218.0,218.0,0.31048512
219.0,219.0,0.61147666
220.0,220.0,0.34423938
221.0,221.0,0.57144743
222.0,222.0,3.252883E-8
223.0,223.0,3.4211718E-7
224.0,224.0,0.2705799
225.0,225.0,0.827537
226.0,226.0,0.828761
227.0,227.0,0.7481223
228.0,228.0,0.19900852
229.0,229.0,0.024926014
230.0,230.0,0.83849555
231.0,231.0,0.61655337
232.0,232.0,0.40508595
233.0,233.0,3.792533E-11
234.0,234.0,3.8530068E-11
235.0,235.0,1.0250576E-4
236.0,236.0,0.3233416
237.0,237.0,2.2432357E-7
238.0,238.0,0.45674804
239.0,239.0,0.7541312
240.0,240.0,0.2671928
241.0,241.0,2.3937718E-10
242.0,242.0,4.2038556E-7
243.0,243.0,0.5132257
244.0,244.0,0.79071736
245.0,245.0,0.21453586
246.0,246.0,0.8369367
247.0,247.0,0.5970626
248.0,248.0,0.72479415
249.0,249.0,0.15016828
250.0,250.0,0.39033347
251.0,251.0,7.235077E-10
252.0,252.0,1.3229318E-10
253.0,253.0,3.4433567E-11
254.0,254.0,0.56973994
255.0,255.0,0.29017287
256.0,256.0,0.73127925
257.0,257.0,0.6742955
258.0,258.0,0.7968177
259.0,259.0,0.42110097
260.0,260.0,0.12630846
261.0,261.0,0.55842173
262.0,262.0,0.46516278
263.0,263.0,3.828149E-11
264.0,264.0,0.2267411
265.0,265.0,1.0669735E-9
266.0,266.0,0.62740105
267.0,267.0,3.903416E-7
268.0,268.0,0.5844996
269.0,269.0,0.29435685
270.0,270.0,0.18985593
271.0,271.0,0.20823383
272.0,272.0,0.43885383
273.0,273.0,0.004987727
274.0,274.0,0.8403885
275.0,275.0,0.09876954
276.0,276.0,0.20613208
277.0,277.0,0.69137365
278.0,278.0,8.5986995E-11
279.0,279.0,0.33158925
280.0,280.0,0.14548866
281.0,281.0,0.42823648
282.0,282.0,0.48136687
283.0,283.0,2.5279057E-10
284.0,284.0,0.23759685
285.0,285.0,0.41486815
