Predictor variable,Categorical,Sample average
e03.NIT.max,false,5.926911258232703
e04.NIT.min,false,0.7287950529652003
e05.PHO.max,false,0.5733244040160688
e06.PHO.min,false,0.2667902921621969
e07.SAL.me,false,33.3431283618332
e08.SST.max,false,22.005654553754614
e09.SST.min,false,11.551362752367597
