X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
147.324389,-43.060006,train,4.61485095743432E-4,32.82011086540243,0.49389261335333257
147.328889,-43.057917,train,4.61485095743432E-4,32.82011086540243,0.49389261335333257
147.32993,-43.006674,train,4.61485095743432E-4,32.82011086540243,0.49389261335333257
147.951026,-42.648611,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.951026,-42.648611,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.944151,-42.641471,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.917693,-42.631944,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.934428,-42.61536,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.934358,-42.615278,train,0.0010227850306947233,56.64605868893794,0.7789371045115417
147.946389,-42.553333,train,0.0010305309012944186,56.90121920506651,0.7814495687002727
148.296944,-42.126389,train,0.0013228094010114453,69.2689581016271,0.8580171974824271
148.284345,-42.115271,train,0.0013228094010114453,69.2689581016271,0.8580171974824271
174.783333,-41.35,train,5.090641459637942E-4,34.85196131198288,0.5282084738572199
174.783333,-41.35,train,5.090641459637942E-4,34.85196131198288,0.5282084738572199
174.783333,-41.35,train,5.090641459637942E-4,34.85196131198288,0.5282084738572199
174.783333,-41.35,train,5.090641459637942E-4,34.85196131198288,0.5282084738572199
176.916667,-39.483333,train,8.120861724980615E-4,49.2042377439256,0.6983183577804477
143.676389,-38.758333,train,3.3440627555903244E-4,23.807310074059323,0.38950071684361054
143.677494,-38.758326,train,3.3440627555903244E-4,23.807310074059323,0.38950071684361054
143.677682,-38.756899,train,3.3440627555903244E-4,23.807310074059323,0.38950071684361054
145.026287,-38.474167,train,4.1592414652112837E-4,29.275859566294248,0.4586952330758588
144.717252,-38.317301,train,4.896670794385672E-4,33.75136620332359,0.5145088025593567
144.508333,-38.091667,train,5.912850020238596E-4,38.12544874742483,0.5821154648199816
144.523017,-38.055917,train,6.002911358565335E-4,38.72445185220489,0.5876324964835776
144.558333,-38.038889,train,6.002911358565335E-4,38.72445185220489,0.5876324964835776
144.558333,-38.038889,train,6.002911358565335E-4,38.72445185220489,0.5876324964835776
144.558333,-38.038889,train,6.002911358565335E-4,38.72445185220489,0.5876324964835776
144.558333,-38.038889,train,6.002911358565335E-4,38.72445185220489,0.5876324964835776
144.885,-37.861111,train,7.038447050480134E-4,43.03965632851134,0.6460687968148155
144.885,-37.861111,train,7.038447050480134E-4,43.03965632851134,0.6460687968148155
144.9313,-37.8447,train,6.658181838433465E-4,41.922195918795076,0.6256400749318355
174.896833,-36.879806,train,0.0020743623329855694,89.3458513083883,0.9531640568618829
175.1375,-36.846667,train,0.0022978385966739164,91.9665895777259,0.9663211358483912
175.1375,-36.844722,train,0.0022978385966739164,91.9665895777259,0.9663211358483912
174.752778,-36.844444,train,0.0016933990819176568,80.37951502316587,0.9178265307901615
174.7975,-36.833889,train,0.0016933990819176568,80.37951502316587,0.9178265307901615
174.75,-36.833333,train,0.001583434263379014,77.90121660149516,0.9033490659455725
174.75,-36.833333,train,0.001583434263379014,77.90121660149516,0.9033490659455725
174.778778,-36.82675,train,0.001583434263379014,77.90121660149516,0.9033490659455725
-116.676406,31.693611,train,0.001537233768298514,76.34260115906609,0.8965298438575741
-116.676406,31.693611,train,0.001537233768298514,76.34260115906609,0.8965298438575741
-116.683725,31.701947,train,0.001537233768298514,76.34260115906609,0.8965298438575741
-116.683725,31.701947,train,0.001537233768298514,76.34260115906609,0.8965298438575741
