Predictor variable,Categorical,Sample average
e03.NIT.max,false,5.8631153260507896
e04.NIT.min,false,0.6343012491408537
e05.PHO.max,false,0.5288355562338082
e06.PHO.min,false,0.2374895488802952
e07.SAL.me,false,33.18745106815742
e08.SST.max,false,22.49501723188409
e09.SST.min,false,11.206600200196016
