x,y,species cloglog values
1.0,1.0,2.399069E-5
2.0,2.0,0.41942847
3.0,3.0,0.0023838114
4.0,4.0,9.2939415E-5
5.0,5.0,4.5405144E-5
6.0,6.0,0.06909843
7.0,7.0,6.329006E-5
8.0,8.0,7.7293535E-6
9.0,9.0,5.591496E-4
10.0,10.0,0.0033066003
11.0,11.0,3.418879E-5
12.0,12.0,0.4702588
13.0,13.0,0.054578763
14.0,14.0,0.16099662
15.0,15.0,0.01299762
16.0,16.0,1.6203796E-5
17.0,17.0,5.0847826E-5
18.0,18.0,0.2614676
19.0,19.0,0.0033342356
20.0,20.0,0.0139592085
21.0,21.0,0.034322407
22.0,22.0,8.4467965E-6
23.0,23.0,5.0460926E-4
24.0,24.0,4.502209E-6
25.0,25.0,4.4389173E-5
26.0,26.0,0.0026015013
27.0,27.0,0.0029050543
28.0,28.0,0.0023991824
29.0,29.0,3.360845E-5
30.0,30.0,9.6556416E-4
31.0,31.0,0.004002591
32.0,32.0,0.009265288
33.0,33.0,0.02333531
34.0,34.0,2.4013969E-4
35.0,35.0,0.42493662
36.0,36.0,0.0038407785
37.0,37.0,1.6958013E-4
38.0,38.0,0.010703335
39.0,39.0,0.39218777
40.0,40.0,0.085829355
41.0,41.0,9.6829596E-4
42.0,42.0,0.002028295
43.0,43.0,0.0049639214
44.0,44.0,8.5223975E-5
45.0,45.0,0.0011394429
46.0,46.0,1.418129E-5
47.0,47.0,1.1409829E-4
48.0,48.0,9.3362987E-4
49.0,49.0,0.0022650554
50.0,50.0,6.871633E-5
51.0,51.0,9.018998E-5
52.0,52.0,1.6102184E-5
53.0,53.0,0.2692511
54.0,54.0,0.11896045
55.0,55.0,0.10618546
56.0,56.0,0.34447467
57.0,57.0,0.57851887
58.0,58.0,3.323901E-5
59.0,59.0,2.4760375E-4
60.0,60.0,6.776824E-5
61.0,61.0,7.153921E-5
62.0,62.0,5.0156965E-4
63.0,63.0,1.9071954E-4
64.0,64.0,3.0099009E-5
65.0,65.0,1.2232891E-4
66.0,66.0,7.1532425E-4
67.0,67.0,5.0241855E-4
