X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,8.268327128224484E-5,14.25908510454297,0.3685682422756865
3.0,3.0,train,8.421732496529535E-5,14.719588821944281,0.3739315735990535
4.0,4.0,train,1.4495097500021743E-5,0.3336599307550972,0.07743816883808285
7.0,7.0,train,1.4976700510845433E-4,35.787240712178615,0.5651649989432364
8.0,8.0,train,1.5543680594312244E-4,37.44188007153277,0.5786603089068869
9.0,9.0,train,1.6413498071132256E-4,39.54821353644054,0.5985541557737111
10.0,10.0,train,1.5796193810792367E-4,38.10647128232606,0.584535063063738
13.0,13.0,train,2.1017781764112517E-4,51.542748245431085,0.6892313891072861
14.0,14.0,train,2.028391629221436E-4,49.73317493952137,0.6762875379336684
15.0,15.0,train,3.468753235593644E-4,80.1944042895624,0.8546806486415014
16.0,16.0,train,3.423371162691041E-4,79.37474212859712,0.8509668560103367
17.0,17.0,train,3.444186281583738E-4,79.78036448201956,0.8526818771618603
18.0,18.0,train,3.574766823309251E-4,82.15748839757345,0.8629995463112177
20.0,20.0,train,3.6368376492365296E-4,83.29078027514275,0.8676474264467094
22.0,22.0,train,3.811069737893891E-4,86.81254131891646,0.8798685510906421
24.0,24.0,train,2.3843455651824865E-4,57.58104736899934,0.7344175636226419
25.0,25.0,train,2.3699344744721154E-4,57.17523805349375,0.7322808019376836
26.0,26.0,train,4.6194466958939646E-4,97.3687298385266,0.9233627247980926
27.0,27.0,train,4.7999749856988315E-4,98.37110797702047,0.9306823394437953
28.0,28.0,train,4.795033929495336E-4,98.36125658200521,0.930491626978021
29.0,29.0,train,5.613271097018726E-4,99.2545357366363,0.9558999278113186
30.0,30.0,train,5.659477425297591E-4,99.53651320469189,0.957018572369061
32.0,32.0,train,5.681751763960508E-4,99.57082039181489,0.9575476477254053
34.0,34.0,train,4.932556310872563E-4,98.74245309260391,0.9356087949728134
36.0,36.0,train,4.405990131208387E-4,95.00827179858652,0.9137045034332905
37.0,37.0,train,3.187437590953206E-4,75.17055868447684,0.8300743420350982
38.0,38.0,train,5.874327248710659E-4,99.89166897517224,0.9618586291036617
39.0,39.0,train,5.931130492865738E-4,100.0,0.963044527180153
40.0,40.0,train,3.364182305580842E-4,78.34789706751864,0.845980217567964
41.0,41.0,train,4.037617625305761E-4,91.00796004456757,0.8940875078915375
42.0,42.0,train,3.4858514559347147E-4,80.53083252502734,0.8560557353805749
43.0,43.0,train,3.4687084058049013E-4,80.1937564738743,0.8546770260931011
44.0,44.0,train,4.0270742124039107E-4,90.87187328639276,0.8934647478485017
45.0,45.0,train,3.948018867641077E-4,89.6320218673525,0.8886770822976717
49.0,49.0,train,3.740113463509115E-4,85.28225229884816,0.8750339346944619
50.0,50.0,train,3.593745448252161E-4,82.53307553879887,0.8644377348073113
51.0,51.0,train,3.689874758420926E-4,84.5026973345932,0.8714937214663931
52.0,52.0,train,3.675795787925361E-4,84.17574593316493,0.8704837363459995
55.0,55.0,train,3.9188314061906553E-4,89.03347845346248,0.8868555847838608
56.0,56.0,train,4.0197459824768597E-4,90.77730521679865,0.8930297408728378
57.0,57.0,train,3.5206472586666557E-4,81.379403070825,0.8588140587845594
58.0,58.0,train,3.7129686100463387E-4,84.94517553756539,0.8731333816522289
59.0,59.0,train,3.6974034358406573E-4,84.62940872375212,0.8720305714398381
61.0,61.0,train,3.6417985174470543E-4,83.42213296580158,0.8680120207288043
62.0,62.0,train,3.0889996769103474E-4,73.24108046144656,0.8205138507787301
63.0,63.0,train,3.742168916359122E-4,85.33496744760572,0.87517668271388
64.0,64.0,train,3.927522854495341E-4,89.26892950205615,0.8874010849394448
65.0,65.0,train,3.9807294317795904E-4,90.26216719938071,0.8906836211360847
66.0,66.0,train,3.931761950450649E-4,89.37638998941061,0.8876661877550553
68.0,68.0,train,3.9805903282671024E-4,90.25803032351591,0.8906751652568741
69.0,69.0,train,3.790511698937341E-4,86.41924002819344,0.8784873983569211
71.0,71.0,train,3.560889399153231E-4,81.9600383680065,0.8619382754741584
72.0,72.0,train,3.474283542003529E-4,80.27434693326211,0.855126842608768
73.0,73.0,train,3.708803467597754E-4,84.8460438988906,0.8728392113104625
75.0,75.0,train,3.978744838413203E-4,90.18581748992861,0.8905629189691179
76.0,76.0,train,3.934988621183574E-4,89.45818563950867,0.8878675575087004
