species,longitude,latitude
Caulerpa_taxifolia,145.44881,-14.6629
Caulerpa_taxifolia,145.4713,-14.66162
Caulerpa_taxifolia,145.449512,-14.66146
Caulerpa_taxifolia,145.4716,-14.66135
Caulerpa_taxifolia,145.47229,-14.660071
Caulerpa_taxifolia,145.46339,-14.65383
Caulerpa_taxifolia,145.464234,-14.652571
Caulerpa_taxifolia,145.62289,-14.6075
Caulerpa_taxifolia,145.623677,-14.606182
Caulerpa_taxifolia,145.355,-14.605
Caulerpa_taxifolia,145.085,-14.605
Caulerpa_taxifolia,145.61,-14.57788
Caulerpa_taxifolia,145.610622,-14.57646
Caulerpa_taxifolia,144.985,-14.575
Caulerpa_taxifolia,145.325,-14.555
Caulerpa_taxifolia,145.445,-14.525
Caulerpa_taxifolia,145.295,-14.515
Caulerpa_taxifolia,145.5284,-14.47045
Caulerpa_taxifolia,145.529233,-14.468961
Caulerpa_taxifolia,145.235,-14.435
Caulerpa_taxifolia,144.765,-14.405
Caulerpa_taxifolia,144.925,-14.375
Caulerpa_taxifolia,144.915,-14.355
Caulerpa_taxifolia,144.095,-14.335
Caulerpa_taxifolia,144.985,-14.285
Caulerpa_taxifolia,144.835,-14.255
Caulerpa_taxifolia,-169.4900665,-14.21461964
Caulerpa_taxifolia,-169.49,-14.2146
Caulerpa_taxifolia,125.6216,-13.9291
Caulerpa_taxifolia,125.77433,-13.91545
Caulerpa_taxifolia,122.0295,-13.689483
Caulerpa_taxifolia,-38.173889,-13.285556
Caulerpa_taxifolia,143.855,-13.125
Caulerpa_taxifolia,143.805,-13.065
Caulerpa_taxifolia,143.745,-12.825
Caulerpa_taxifolia,-38.635833,-12.724722
Caulerpa_taxifolia,143.675,-12.665
Caulerpa_taxifolia,123.13609,-12.27733
Caulerpa_taxifolia,143.815,-12.245
Caulerpa_taxifolia,122.97277,-12.23284
Caulerpa_taxifolia,143.715,-12.225
Caulerpa_taxifolia,96.816667,-12.15
Caulerpa_taxifolia,143.595,-12.075
Caulerpa_taxifolia,143.705,-12.015
Caulerpa_taxifolia,143.815,-11.995
Caulerpa_taxifolia,142.91753,-11.9153
Caulerpa_taxifolia,142.917531,-11.915295
Caulerpa_taxifolia,143.675,-11.825
Caulerpa_taxifolia,143.715,-11.805
Caulerpa_taxifolia,143.825,-11.805
Caulerpa_taxifolia,142.5167,-10.6667
Caulerpa_taxifolia,142.184444,-10.578611
Caulerpa_taxifolia,-138.65874,-10.47879
Caulerpa_taxifolia,39.724503,-9.973186
Caulerpa_taxifolia,120.671667,-9.875
Caulerpa_taxifolia,46.5,-9.4
Caulerpa_taxifolia,46.5,-9.399999619
Caulerpa_taxifolia,-140.12867,-9.3069
Caulerpa_taxifolia,-139.52162,-8.93181
Caulerpa_taxifolia,118.298333,-8.366667
Caulerpa_taxifolia,39.306164,-6.803655
Caulerpa_taxifolia,39.292517,-6.771354
Caulerpa_taxifolia,107.17,-6.618333
