variable,x,y
e09.SST.min,-5.04559371471405,0.4999171793460846
e09.SST.min,-4.970199712371826,0.4999171793460846
e09.SST.min,-4.894805710029602,0.4999171793460846
e09.SST.min,-4.819411707687378,0.4999171793460846
e09.SST.min,-4.744017705345153,0.4999171793460846
e09.SST.min,-4.668623703002929,0.4999171793460846
e09.SST.min,-4.5932297006607055,0.4999171793460846
e09.SST.min,-4.517835698318481,0.4999171793460846
e09.SST.min,-4.442441695976257,0.4999171793460846
e09.SST.min,-4.367047693634033,0.4999171793460846
e09.SST.min,-4.291653691291809,0.4999171793460846
e09.SST.min,-4.2162596889495845,0.4999171793460846
e09.SST.min,-4.14086568660736,0.4999171793460846
e09.SST.min,-4.065471684265137,0.4999171793460846
e09.SST.min,-3.9900776819229122,0.4999171793460846
e09.SST.min,-3.914683679580688,0.4999171793460846
e09.SST.min,-3.839289677238464,0.4999171793460846
e09.SST.min,-3.76389567489624,0.4999171793460846
e09.SST.min,-3.6885016725540156,0.4999171793460846
e09.SST.min,-3.6131076702117912,0.4999171793460846
e09.SST.min,-3.5377136678695678,0.4999171793460846
e09.SST.min,-3.4623196655273434,0.4999171793460846
e09.SST.min,-3.386925663185119,0.4999171793460846
e09.SST.min,-3.311531660842895,0.4999171793460846
e09.SST.min,-3.236137658500671,0.4999171793460846
e09.SST.min,-3.1607436561584468,0.4999171793460846
e09.SST.min,-3.0853496538162224,0.4999171793460846
e09.SST.min,-3.0099556514739985,0.4999171793460846
e09.SST.min,-2.934561649131774,0.4999171793460846
e09.SST.min,-2.85916764678955,0.4999171793460846
e09.SST.min,-2.7837736444473262,0.4999171793460846
e09.SST.min,-2.7083796421051023,0.4999171793460846
e09.SST.min,-2.632985639762878,0.4999171793460846
e09.SST.min,-2.5575916374206535,0.4999171793460846
e09.SST.min,-2.4821976350784296,0.4999171793460846
e09.SST.min,-2.4068036327362057,0.4999171793460846
e09.SST.min,-2.3314096303939813,0.4999171793460846
e09.SST.min,-2.2560156280517574,0.4999171793460846
e09.SST.min,-2.180621625709533,0.4999171793460846
e09.SST.min,-2.105227623367309,0.4999171793460846
e09.SST.min,-2.029833621025085,0.4999171793460846
e09.SST.min,-1.9544396186828608,0.4999171793460846
e09.SST.min,-1.8790456163406368,0.5021283626556396
e09.SST.min,-1.8036516139984125,0.5087458491325378
e09.SST.min,-1.728257611656188,0.515337347984314
e09.SST.min,-1.6528636093139641,0.5219003558158875
e09.SST.min,-1.5774696069717402,0.5284324884414673
e09.SST.min,-1.5020756046295163,0.5349313616752625
e09.SST.min,-1.426681602287292,0.5413944721221924
e09.SST.min,-1.3512875999450675,0.5478196144104004
e09.SST.min,-1.2758935976028436,0.554204523563385
e09.SST.min,-1.2004995952606197,0.5605469942092896
e09.SST.min,-1.1251055929183953,0.5668448209762573
e09.SST.min,-1.0497115905761714,0.5730959177017212
e09.SST.min,-0.974317588233947,0.5792982578277588
e09.SST.min,-0.8989235858917235,0.5854498744010925
e09.SST.min,-0.8235295835494982,0.5915488600730896
e09.SST.min,-0.7481355812072747,0.5975933074951172
e09.SST.min,-0.6727415788650504,0.603581428527832
e09.SST.min,-0.597347576522826,0.6095116138458252
e09.SST.min,-0.5219535741806025,0.6153820753097534
e09.SST.min,-0.44655957183837813,0.6211913228034973
e09.SST.min,-0.37116556949615465,0.6269378662109375
e09.SST.min,-0.2957715671539294,0.6326201558113098
e09.SST.min,-0.2203775648117059,0.6382368803024292
e09.SST.min,-0.1449835624694824,0.6437867879867554
e09.SST.min,-0.06958956012725714,0.649268627166748
e09.SST.min,0.005804442214966343,0.6546812653541565
