x,y,species cloglog values
1.0,1.0,5.2918014E-5
2.0,2.0,0.0526153
3.0,3.0,5.7414156E-5
4.0,4.0,0.27273172
5.0,5.0,2.2382382E-4
6.0,6.0,0.016907655
7.0,7.0,0.0023706092
8.0,8.0,5.995141E-4
9.0,9.0,2.2420198E-4
10.0,10.0,0.03757554
11.0,11.0,4.8755184E-5
12.0,12.0,0.038689546
13.0,13.0,1.4438584E-6
14.0,14.0,0.10081942
15.0,15.0,1.2421903E-4
16.0,16.0,9.015592E-4
17.0,17.0,6.560731E-4
18.0,18.0,0.10254643
19.0,19.0,6.943274E-4
20.0,20.0,0.27045113
21.0,21.0,0.06539226
22.0,22.0,1.22181855E-5
23.0,23.0,1.645744E-4
24.0,24.0,0.5588667
25.0,25.0,0.06220237
26.0,26.0,5.7997466E-5
27.0,27.0,1.2560945E-4
28.0,28.0,0.36692023
29.0,29.0,0.03344451
30.0,30.0,0.0014230952
31.0,31.0,2.3411971E-4
32.0,32.0,0.00373522
33.0,33.0,0.28251046
34.0,34.0,0.28401232
35.0,35.0,5.33725E-5
36.0,36.0,1.8385182E-4
37.0,37.0,0.0032346495
38.0,38.0,2.986269E-4
39.0,39.0,1.2583386E-4
40.0,40.0,0.060589988
41.0,41.0,6.211366E-4
42.0,42.0,0.004742363
43.0,43.0,1.8238099E-5
44.0,44.0,0.28874904
45.0,45.0,3.6039077E-5
46.0,46.0,0.06467395
47.0,47.0,0.07891062
48.0,48.0,3.2305747E-5
49.0,49.0,0.17130588
50.0,50.0,1.2818351E-4
51.0,51.0,0.025987126
52.0,52.0,0.11263431
53.0,53.0,2.2137426E-4
54.0,54.0,0.002552677
55.0,55.0,5.021827E-4
56.0,56.0,2.049212E-4
57.0,57.0,3.7019656E-4
58.0,58.0,0.11572603
59.0,59.0,1.4554156E-4
60.0,60.0,0.033506013
61.0,61.0,0.17116238
62.0,62.0,0.8515461
63.0,63.0,0.06068992
64.0,64.0,0.0015567081
65.0,65.0,0.7362728
66.0,66.0,0.20102943
67.0,67.0,0.078175716
68.0,68.0,0.23715866
69.0,69.0,0.0063595283
