X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
2.0,2.0,train,0.001443879373871863,73.71057126328976,0.8687116505319172
3.0,3.0,train,0.001430055170490362,72.83581945971608,0.8661345205813787
4.0,4.0,train,0.0016987617126334987,80.87268527542616,0.9082575929283903
5.0,5.0,train,8.933538746048891E-4,54.834503900804535,0.7152715629060781
6.0,6.0,train,0.0010525439995111962,59.786726035551446,0.7723782273254067
7.0,7.0,train,4.920249956183704E-4,36.26899632309636,0.4993647016056285
9.0,9.0,train,8.400316397926556E-4,53.79623109001297,0.6931016098349144
10.0,10.0,train,0.0010568371277820288,59.91813924336298,0.7737482236309596
12.0,12.0,train,0.0013467508312587381,69.85616356596016,0.8494979671665327
13.0,13.0,train,0.0012515060506790134,66.32979318915918,0.8279288210280968
15.0,15.0,train,0.0027340569204572394,88.27911924405917,0.9786047320794924
16.0,16.0,train,0.0020370850476767568,84.9131347993527,0.9429892376603147
17.0,17.0,train,0.0019412672502934014,83.56793977973823,0.9347662181777073
18.0,18.0,train,0.0012924602516987155,67.37320224131943,0.837558310414845
19.0,19.0,train,0.0020200401135080297,84.5586386140428,0.9416062790084965
20.0,20.0,train,6.433210056438214E-4,46.15401035229759,0.5953073265292728
21.0,21.0,train,6.015357184404359E-4,43.76159565609895,0.5708160022710067
22.0,22.0,train,2.1661244197740696E-4,12.660702907916779,0.26257937533718045
23.0,23.0,train,6.268616110792635E-4,45.034112042690765,0.5858315082940839
24.0,24.0,train,6.252807105757036E-4,44.951330322401795,0.5849097726499788
25.0,25.0,train,9.516825449339715E-4,56.594759935079466,0.7376931334718488
26.0,26.0,train,0.0021822721496192687,86.45932488804756,0.9535172922230549
27.0,27.0,train,0.003344812071647646,90.70361621377076,0.9909357690253985
28.0,28.0,train,8.265541982731981E-4,53.29483191808299,0.6872298827782508
29.0,29.0,train,4.3286266354059454E-4,31.197305530923188,0.4559337736556266
30.0,30.0,train,0.005045082410938199,98.08790609183308,0.9991701878689451
31.0,31.0,train,0.005551783804435347,99.16160511120788,0.9995930524817223
35.0,35.0,train,9.976833267514404E-4,58.345703914264305,0.7541234629465471
36.0,36.0,train,0.003082223632075488,89.71547523813133,0.9868872699796407
37.0,37.0,train,0.0030197724484636855,89.41343950684093,0.9856836629746443
39.0,39.0,train,0.0036890635558387967,92.13883877050469,0.9944140457509955
41.0,41.0,train,3.998270572526097E-5,1.431825591931277,0.054671712669507655
43.0,43.0,train,0.0014283875855584914,72.64241450789793,0.8658202470344682
44.0,44.0,train,0.0019505076212514214,83.76304110506895,0.9356083604237085
47.0,47.0,train,0.00191566948441836,83.17986211802398,0.9323753464003084
50.0,50.0,train,0.002125768532947848,85.59506869766531,0.9496733470489798
51.0,51.0,train,0.0020620517267726894,85.1707817553259,0.9449560293149223
52.0,52.0,train,0.002149716494050447,85.81004681711664,0.9513398903519789
54.0,54.0,train,0.001134809599918635,62.52563904866334,0.7972436855579905
56.0,56.0,train,0.0012847089011496784,66.97421966457766,0.8357780404522889
57.0,57.0,train,0.0014387420401692594,73.35944070456165,0.867759785087093
58.0,58.0,train,0.0010372270944226122,59.299793870522336,0.7674224453834451
59.0,59.0,train,1.332675697473491E-4,7.039916335848225,0.1708868528027182
60.0,60.0,train,1.3205846264625833E-4,6.927206020126599,0.16947597371015855
62.0,62.0,train,4.092525101903057E-4,29.23271487781333,0.437567467198997
63.0,63.0,train,3.545870074438379E-4,23.90240856923413,0.3926283308386762
65.0,65.0,train,3.551598932509134E-4,24.011235011747008,0.3931174218120358
67.0,67.0,train,2.4391864159268773E-4,15.037946730314085,0.2903577784444984
68.0,68.0,train,2.383061554134806E-4,14.33951322306565,0.28473499189665075
69.0,69.0,train,0.0033111651197293298,90.3691134781674,0.9904965984548415
72.0,72.0,train,0.0010890096032227256,61.075797988907055,0.7837558631938593
73.0,73.0,train,0.0017428419773471357,82.07263195556129,0.9137715827791615
11.0,11.0,test,0.0010795450964791176,60.52030829088862,0.780858669842776
8.0,8.0,test,7.073555992766988E-4,48.93375722917826,0.6301551607380125
1.0,1.0,test,8.196014906279225E-4,53.06671172185244,0.6841570004886682
45.0,45.0,test,0.0019347469613356816,83.32905757208556,0.9341653573996094
46.0,46.0,test,0.001799612821228767,82.39061909587554,0.920387623044042
38.0,38.0,test,0.0014839441228545467,75.14861690399076,0.8759037269992322
14.0,14.0,test,0.002487148646292175,86.99081089528879,0.9697236132541602
53.0,53.0,test,2.303978354532437E-5,0.8549304929626041,0.03187896327767448
66.0,66.0,test,4.0994243234512704E-4,29.30379801440015,0.4381128505141372
64.0,64.0,test,1.1262988705042467E-5,0.3976949457684063,0.015713069066854213
42.0,42.0,test,3.9357474665174824E-5,1.4172230780766941,0.053840224454232644
70.0,70.0,test,0.002788640259077858,88.98882153014446,0.9801854684204226
33.0,33.0,test,0.0012425483481938282,65.79655950332587,0.8257476745307128
48.0,48.0,test,0.001991649481428388,84.26626648079771,0.9392278999526215
71.0,71.0,test,8.995834771823029E-4,54.98001101919219,0.7177548809531404
32.0,32.0,test,0.0030758608805167022,89.69025047275821,0.9867694213964936
49.0,49.0,test,0.002063728589694938,85.1771796555815,0.9450856688192326
34.0,34.0,test,0.0014567897149384093,74.3564123554985,0.871073595000456
40.0,40.0,test,3.936817382250357E-5,1.4174729610449264,0.05385445929980559
61.0,61.0,test,2.805657423424844E-5,1.0053204522134007,0.03868456673913867
55.0,55.0,test,0.001221301915595879,65.554134452087,0.8204630966730057
