Predictor variable,Categorical,Sample average
e03.NIT.max,false,3.4868986864502607
e04.NIT.min,false,0.2187947325386928
e05.PHO.max,false,0.49630194623023266
e06.PHO.min,false,0.2104547876332128
e07.SAL.me,false,34.17383909225464
e08.SST.max,false,22.47314753899207
e09.SST.min,false,11.779115080833435
