x,y,species cloglog values
1.0,1.0,8.574656E-4
2.0,2.0,0.007025341
3.0,3.0,2.32427E-4
4.0,4.0,0.0049215667
5.0,5.0,0.023510236
6.0,6.0,1.6823124E-4
7.0,7.0,3.3714983E-4
8.0,8.0,9.731384E-4
9.0,9.0,3.540158E-4
10.0,10.0,4.4133377E-4
11.0,11.0,0.61720115
12.0,12.0,0.007729752
13.0,13.0,1.5212692E-4
14.0,14.0,3.5056903E-4
15.0,15.0,0.6783802
16.0,16.0,0.20338786
17.0,17.0,0.0013467602
18.0,18.0,0.5291691
19.0,19.0,4.26402E-7
20.0,20.0,2.5160162E-4
21.0,21.0,0.72409016
22.0,22.0,0.5145103
23.0,23.0,0.6661899
24.0,24.0,0.0017113197
25.0,25.0,0.03883383
26.0,26.0,9.031988E-4
27.0,27.0,0.080808416
28.0,28.0,0.007156396
29.0,29.0,2.3803698E-4
30.0,30.0,2.594065E-4
31.0,31.0,1.5031312E-4
32.0,32.0,0.14483061
33.0,33.0,0.4634206
34.0,34.0,3.715674E-4
35.0,35.0,8.559515E-4
36.0,36.0,0.0011596407
37.0,37.0,2.472786E-4
38.0,38.0,7.988805E-4
39.0,39.0,0.0011187112
40.0,40.0,0.0014369854
41.0,41.0,0.28177375
42.0,42.0,5.2660645E-4
43.0,43.0,4.5113158E-4
44.0,44.0,3.6248437E-4
45.0,45.0,0.021805568
46.0,46.0,0.6017046
47.0,47.0,0.096107855
48.0,48.0,0.2948131
49.0,49.0,0.0013245307
50.0,50.0,0.0045128893
51.0,51.0,0.11569362
52.0,52.0,6.7792606E-4
53.0,53.0,4.580877E-4
54.0,54.0,0.0020966171
55.0,55.0,0.001021478
56.0,56.0,2.1300609E-4
57.0,57.0,0.47087628
58.0,58.0,7.402431E-4
59.0,59.0,0.008184486
60.0,60.0,0.18432732
61.0,61.0,2.682614E-10
62.0,62.0,1.4406635E-4
63.0,63.0,0.8763385
64.0,64.0,8.7324297E-4
65.0,65.0,0.0013442762
66.0,66.0,2.1201852E-4
67.0,67.0,0.002019807
68.0,68.0,0.0012464961
69.0,69.0,0.2447119
70.0,70.0,1.3439772E-4
71.0,71.0,5.018046E-4
72.0,72.0,0.003202568
73.0,73.0,3.6221728E-4
74.0,74.0,0.0011057452
75.0,75.0,9.941837E-5
