Predictor variable,Categorical,Sample average
e03.NIT.max,false,0.3121608064753077
e04.NIT.min,false,0.020949674687026253
e05.PHO.max,false,0.23944241204423855
e06.PHO.min,false,0.1861657035507688
e07.SAL.me,false,34.94447575846026
e08.SST.max,false,27.883178945860205
e09.SST.min,false,23.201189744507463
