Predictor variable,Categorical,Sample average
e03.NIT.max,false,0.28895539482615584
e04.NIT.min,false,0.021469146578981406
e05.PHO.max,false,0.24260285488109481
e06.PHO.min,false,0.18850768067170937
e07.SAL.me,false,34.93792596987365
e08.SST.max,false,27.891694207142596
e09.SST.min,false,23.210680609740763
