X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
150.43,-35.42,train,1.0730035257411322E-4,20.22904349474571,0.42707046216432787
150.424852,-35.385027,train,1.0750802392949016E-4,20.30879887118026,0.4276877560474881
150.434444,-35.365,train,1.0750802392949016E-4,20.30879887118026,0.4276877560474881
150.4739,-35.3019,train,1.0925470612628217E-4,20.858236941354097,0.4328534394004343
150.484444,-35.298333,train,1.0925470612628217E-4,20.858236941354097,0.4328534394004343
150.463333,-35.263056,train,1.0925470612628217E-4,20.858236941354097,0.4328534394004343
150.495278,-35.260556,train,1.0925470612628217E-4,20.858236941354097,0.4328534394004343
138.490267,-34.874838,train,2.1188780323976433E-5,0.710145615319987,0.10415713008534622
138.483321,-34.807893,train,1.9590419104897004E-5,0.5596902189620799,0.0966933655478096
138.470266,-34.775393,train,1.9590419104897004E-5,0.5596902189620799,0.0966933655478096
138.487488,-34.769282,train,1.9590419104897004E-5,0.5596902189620799,0.0966933655478096
138.493599,-34.765115,train,1.9590419104897004E-5,0.5596902189620799,0.0966933655478096
119.366667,-34.383333,train,3.4009410739858426E-4,71.88375223544408,0.8288846063770665
151.13,-34.07,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.12,-34.07,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.1,-34.07,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.148996,-34.054463,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.15,-34.05,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.22,-34.02,train,1.8802426422733032E-4,43.47601362928597,0.6231950747837078
151.12,-34.02,train,1.8205517225705642E-4,42.194092563508626,0.6113368731910267
151.25,-33.85,train,1.9765967382367905E-4,45.640209655811745,0.6415781929095941
151.225659,-33.839185,train,1.9127311073570245E-4,44.41443972279487,0.6294964744848073
151.304823,-33.66085,train,2.0792943781281975E-4,47.813519649370356,0.6601852814485849
151.296767,-33.637239,train,2.0792943781281975E-4,47.813519649370356,0.6601852814485849
151.2783,-33.635,train,2.0792943781281975E-4,47.813519649370356,0.6601852814485849
151.3272,-33.6206,train,2.0792943781281975E-4,47.813519649370356,0.6601852814485849
151.29987,-33.596046,train,2.0792943781281975E-4,47.813519649370356,0.6601852814485849
115.60338,-33.3922,train,2.0937491873059604E-4,48.121439952932086,0.6627255196640172
115.6188,-33.34718,train,2.0937491873059604E-4,48.121439952932086,0.6627255196640172
115.58687,-33.32287,train,2.522140531922238E-4,56.6343253997942,0.7299733745924986
151.5897,-33.0942,train,2.4141563035471244E-4,54.21493756875803,0.7144049728306132
151.586944,-33.089444,train,2.4141563035471244E-4,54.21493756875803,0.7144049728306132
115.683333,-32.266389,train,3.961601262819241E-4,83.03357983917635,0.8720932711930738
115.6850556,-32.26625,train,3.961601262819241E-4,83.03357983917635,0.8720932711930738
115.716667,-32.2,train,3.9073080958141546E-4,81.93244511633003,0.8684371454934736
115.65755,-32.119967,train,3.9256077877926717E-4,82.20373012172001,0.8696809845271549
115.733333,-32.016667,train,4.060087932790294E-4,84.99197003495497,0.8784680469568685
115.6,-32.0,train,4.343719222654303E-4,90.54295122204698,0.8951065406110131
115.516667,-31.983333,train,4.439910424675896E-4,91.68966114255517,0.9002155228756008
115.731667,-31.786667,train,4.304947870036564E-4,89.79378040521505,0.8929740592519778
115.716667,-31.783333,train,4.304947870036564E-4,89.79378040521505,0.8929740592519778
115.65,-31.616667,train,4.605082790319286E-4,94.54765091910285,0.9084145689857324
159.08,-31.55,train,2.69168710201187E-4,61.00671625398022,0.7527229150128045
159.0819,-31.5417,train,2.69168710201187E-4,61.00671625398022,0.7527229150128045
159.084132,-31.531913,train,2.6773598758456454E-4,60.60815159751295,0.7508770064237089
159.0639,-31.5194,train,2.69168710201187E-4,61.00671625398022,0.7527229150128045
159.0667,-31.5167,train,2.69168710201187E-4,61.00671625398022,0.7527229150128045
115.54717,-31.44857,train,5.1350555997279E-4,97.95463347893583,0.930441710657105
115.433333,-31.35,train,5.31667033505056E-4,98.24024453205556,0.93669973629262
115.433333,-31.266667,train,5.311096201956299E-4,98.2308431913119,0.9365163108594176
115.06695,-30.550517,train,6.09576682043849E-4,99.5383059436217,0.9577559668732567
114.98855,-30.35242,train,6.140962140252162E-4,99.64649885066385,0.958735507816239
114.9956,-30.15585,train,6.161650309170188E-4,99.69602418084953,0.9591762827577582
31.31389999,-29.41830063,train,4.045555975239824E-4,84.58352002590061,0.877547805264433
114.901467,-29.31405,train,5.350706270121797E-4,98.29764958818217,0.9378082997026692
114.916667,-29.266667,train,5.284853173760693E-4,98.18658166291999,0.9356455762312025
114.883333,-29.166667,train,4.795011937900731E-4,96.66373381928722,0.9170132776036334
167.953333,-29.058333,train,3.595874509586234E-4,75.6685793435313,0.8453524199397692
113.859722,-28.725,train,6.209431850748733E-4,99.81040613058083,0.9601763889403658
113.783333,-28.716667,train,6.258509916382344E-4,99.8721022885915,0.9611781310951238
32.46666718,-28.35000038,train,3.457061225734939E-4,72.76697033192681,0.8337975934095543
32.466667,-28.35,train,3.457061225734939E-4,72.76697033192681,0.8337975934095543
153.42579,-27.97354,train,4.1563839193744254E-4,86.5195416217884,0.884393718645367
153.421245,-27.966237,train,4.1563839193744254E-4,86.5195416217884,0.884393718645367
153.41952,-27.93298,train,4.1563839193744254E-4,86.5195416217884,0.884393718645367
32.916667,-27.926667,train,3.535463777941943E-4,74.44229081559338,0.8404259847807698
32.9,-27.926667,train,3.524601046437616E-4,74.15319717189348,0.8395236359189442
153.436935,-27.774189,train,4.142720629820975E-4,86.25523345406333,0.883570858599716
153.43578,-27.76881,train,4.142720629820975E-4,86.25523345406333,0.883570858599716
153.41745,-27.74854,train,4.0569666411796243E-4,84.82307862515653,0.8782709749528649
153.394722,-27.672778,train,3.904200963889367E-4,81.79605324591712,0.8682247763110389
153.37884,-27.64132,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.379954,-27.641315,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.378843,-27.641315,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.42106,-27.64076,train,3.944288438269915E-4,82.47861076908424,0.8709385888629138
153.425787,-27.640204,train,3.944288438269915E-4,82.47861076908424,0.8709385888629138
153.42579,-27.6402,train,3.944288438269915E-4,82.47861076908424,0.8709385888629138
153.378288,-27.630482,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.37829,-27.63048,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.4,-27.597222,train,3.761147446359314E-4,79.10988534939516,0.8580668428320153
153.325788,-27.590205,train,3.857474196936302E-4,81.02728860720903,0.8649893953054548
153.309122,-27.590205,train,3.857474196936302E-4,81.02728860720903,0.8649893953054548
153.32579,-27.5902,train,3.857474196936302E-4,81.02728860720903,0.8649893953054548
153.30912,-27.5902,train,3.857474196936302E-4,81.02728860720903,0.8649893953054548
153.32579,-27.57354,train,3.7071122656166203E-4,78.20629538639402,0.8540293310162795
153.325788,-27.573538,train,3.7071122656166203E-4,78.20629538639402,0.8540293310162795
153.345232,-27.532205,train,3.791360029816885E-4,79.52911497197337,0.8602754518063112
153.34523,-27.5322,train,3.791360029816885E-4,79.52911497197337,0.8602754518063112
153.40912,-27.506871,train,3.791360029816885E-4,79.52911497197337,0.8602754518063112
153.40912,-27.50687,train,3.791360029816885E-4,79.52911497197337,0.8602754518063112
153.4,-27.5,train,3.688509734005376E-4,77.81720194240276,0.8526129357983612
32.698611,-27.5,train,3.7405449320216484E-4,78.7365127426914,0.8565407649016024
153.50078,-27.49854,train,4.0110265410812224E-4,83.96525619319085,0.8753331697994753
32.713889,-27.453333,train,3.7405449320216484E-4,78.7365127426914,0.8565407649016024
153.542451,-27.440204,train,4.0110265410812224E-4,83.96525619319085,0.8753331697994753
153.54245,-27.4402,train,4.0110265410812224E-4,83.96525619319085,0.8753331697994753
153.58412,-27.4152,train,4.109761058716534E-4,85.76070108956259,0.8815617103209641
153.317176,-27.411594,train,3.6238625841117795E-4,76.34302470371486,0.847582977179976
153.4199982,-27.36300087,train,3.8102602462753327E-4,79.99844579716489,0.8616395920574347
153.425785,-27.356871,train,3.8102602462753327E-4,79.99844579716489,0.8616395920574347
153.42579,-27.35687,train,3.8102602462753327E-4,79.99844579716489,0.8616395920574347
32.722222,-27.3375,train,3.734388786540405E-4,78.51396687033261,0.8560815883276778
153.1153,-27.2264,train,3.469514057504105E-4,72.96314918135371,0.8348684978685591
153.3667,-27.1667,train,3.7373087467319885E-4,78.61950759996502,0.8562995662056557
153.116899,-27.094373,train,3.2074887022532077E-4,69.18519807518265,0.8108087090969389
153.1169,-27.09437,train,3.2074887022532077E-4,69.18519807518265,0.8108087090969389
153.14245,-27.09021,train,3.2074887022532077E-4,69.18519807518265,0.8108087090969389
153.142455,-27.090206,train,3.2074887022532077E-4,69.18519807518265,0.8108087090969389
153.14229,-26.809904,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.159119,-26.806873,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.142453,-26.806873,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.14245,-26.80687,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.15912,-26.80687,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.1528,-26.8028,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.14999,-26.8,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.149994,-26.799999,train,3.840121124855135E-4,80.60111668853207,0.863767736311262
153.092452,-26.556874,train,4.0179151547635927E-4,84.25558143456661,0.875778164379192
153.09245,-26.55687,train,4.0179151547635927E-4,84.25558143456661,0.875778164379192
153.09662,-26.53521,train,4.0179151547635927E-4,84.25558143456661,0.875778164379192
153.092452,-26.523541,train,4.0179151547635927E-4,84.25558143456661,0.875778164379192
153.09245,-26.52354,train,4.0179151547635927E-4,84.25558143456661,0.875778164379192
153.1167,-26.4167,train,4.067469980525739E-4,85.16872737843914,0.8789328657883404
153.109118,-26.390208,train,4.0276302283699954E-4,84.36542734470972,0.8764030458412986
153.103876,-26.370231,train,4.0276302283699954E-4,84.36542734470972,0.8764030458412986
153.025783,-25.823543,train,4.002240966125145E-4,83.83607493200236,0.8747633204912451
153.02578,-25.82354,train,4.002240966125145E-4,83.83607493200236,0.8747633204912451
153.05,-25.816667,train,4.002240966125145E-4,83.83607493200236,0.8747633204912451
153.084115,-25.748543,train,4.04938096267818E-4,84.65482717309835,0.877790697556871
153.08411,-25.74854,train,4.04938096267818E-4,84.65482717309835,0.877790697556871
153.05,-25.6167,train,3.8552549364626086E-4,80.94430679214834,0.8648337720233177
152.62579,-25.19021,train,2.3336026181146506E-4,52.73985697727956,0.7022095750674452
152.715,-24.485,train,3.594871238554714E-4,75.6588156572601,0.8452718593336602
152.535,-24.335,train,3.510560396848194E-4,73.87239792182933,0.8383497385325054
152.665,-24.265,train,3.7372964229284743E-4,78.61906202956035,0.8562986469158086
152.005,-24.225,train,3.3697834716786155E-4,71.48873780794115,0.8260945166407363
151.975,-24.075,train,3.3220764178737845E-4,70.74774407402809,0.8217340521015118
151.865,-24.035,train,3.275444420019646E-4,70.11906608040435,0.8173662030021238
151.3,-23.85,train,2.854813985436647E-4,64.01488684040234,0.7727999538421862
151.9165,-23.45338,train,3.9016759712844133E-4,81.72959744018246,0.8680519432778492
151.9156,-23.45292,train,3.9016759712844133E-4,81.72959744018246,0.8680519432778492
151.916411,-23.451407,train,3.9016759712844133E-4,81.72959744018246,0.8680519432778492
151.685,-23.255,train,3.7845561843990864E-4,79.46865603405477,0.8597810926984996
151.005,-23.245,train,2.9731019716070303E-4,66.07766886739968,0.7863310206208699
-134.9807,-23.20983,train,3.758786763184458E-4,78.9769237567342,0.8578928081026194
-134.88779,-23.19878,train,3.761568699792695E-4,79.26392634034288,0.8580978761394493
151.005,-23.155,train,3.0052659701662967E-4,66.46547106367909,0.7898688692308649
113.766667,-23.133333,train,4.091502099853395E-4,85.50047552633752,0.8804337958977217
151.595,-23.095,train,3.815386776533916E-4,80.0764628935358,0.8620073024058919
166.8899994,-22.82999992,train,4.8017674794544784E-4,96.89022028281384,0.917303784032013
166.9299927,-22.78000069,train,4.8030679080527007E-4,96.92261001126518,0.9173595891206705
113.697503,-22.775202,train,3.806207229287483E-4,79.83498032293535,0.8613481881133206
166.8399963,-22.77000046,train,4.8017674794544784E-4,96.89022028281384,0.917303784032013
166.7799988,-22.72999954,train,4.78190902224335E-4,96.27647670914752,0.9164469045394906
167.48267,-22.72308,train,4.568768738402963E-4,93.63503381715353,0.9066717627770527
166.8800049,-22.71999931,train,4.7932350117295945E-4,96.54272575633675,0.9169366956330629
167.5200043,-22.71999931,train,4.4151639196569805E-4,91.39488177759522,0.8989254402996831
166.75,-22.70999908,train,4.78190902224335E-4,96.27647670914752,0.9164469045394906
166.8399963,-22.70999908,train,4.7932350117295945E-4,96.54272575633675,0.9169366956330629
113.631114,-22.698813,train,3.686013735604419E-4,77.7544713788893,0.8524218478571897
166.8099976,-22.69000053,train,4.78190902224335E-4,96.27647670914752,0.9164469045394906
166.8500061,-22.69000053,train,4.7932350117295945E-4,96.54272575633675,0.9169366956330629
