x,y,species cloglog values
1.0,1.0,0.009069946
2.0,2.0,0.0062626814
3.0,3.0,0.0017733253
4.0,4.0,6.2514704E-7
5.0,5.0,2.3792833E-5
6.0,6.0,0.34242037
7.0,7.0,9.958109E-6
8.0,8.0,0.0070795985
9.0,9.0,4.3012147E-5
10.0,10.0,0.013189515
11.0,11.0,2.7178456E-5
12.0,12.0,1.2534061E-4
13.0,13.0,3.0408204E-5
14.0,14.0,4.193019E-6
15.0,15.0,0.0024655862
16.0,16.0,0.0011540201
17.0,17.0,0.0053108972
18.0,18.0,0.5709721
19.0,19.0,1.23236705E-5
20.0,20.0,0.0019272752
21.0,21.0,6.998784E-5
22.0,22.0,2.9353363E-5
23.0,23.0,1.091193E-4
24.0,24.0,0.0013818843
25.0,25.0,6.952385E-5
26.0,26.0,8.1897795E-4
27.0,27.0,2.3626874E-4
28.0,28.0,0.0025261873
29.0,29.0,5.988883E-5
30.0,30.0,0.009505038
31.0,31.0,0.021283802
32.0,32.0,1.632104E-4
33.0,33.0,0.30596548
34.0,34.0,1.19688804E-4
35.0,35.0,0.007846993
36.0,36.0,7.246605E-4
37.0,37.0,0.1303966
38.0,38.0,2.4543122E-5
39.0,39.0,0.027641706
40.0,40.0,0.0010675194
41.0,41.0,9.061828E-6
42.0,42.0,0.0021421183
43.0,43.0,3.525158E-5
44.0,44.0,8.871233E-5
45.0,45.0,0.36430916
46.0,46.0,1.0590588E-5
47.0,47.0,1.7694756E-4
48.0,48.0,1.3079767E-5
49.0,49.0,0.0072058146
50.0,50.0,0.0017153186
51.0,51.0,8.428709E-6
52.0,52.0,0.022451684
53.0,53.0,0.5080611
54.0,54.0,0.044485424
55.0,55.0,0.33992633
56.0,56.0,0.30595684
57.0,57.0,0.0042600636
58.0,58.0,0.32639527
59.0,59.0,6.929385E-4
60.0,60.0,8.5073065E-5
61.0,61.0,0.20126407
62.0,62.0,5.9371407E-4
63.0,63.0,3.812998E-4
64.0,64.0,0.016128842
65.0,65.0,0.0013830002
66.0,66.0,8.7737964E-5
67.0,67.0,2.703613E-5
68.0,68.0,8.869039E-5
69.0,69.0,0.11107989
70.0,70.0,0.24013375
71.0,71.0,4.8459222E-4
72.0,72.0,5.6000004E-5
73.0,73.0,0.0050939494
74.0,74.0,0.1822233
75.0,75.0,0.39060572
76.0,76.0,0.0015489619
77.0,77.0,1.3313098E-4
78.0,78.0,7.665921E-5
79.0,79.0,2.2478374E-5
80.0,80.0,0.021372253
81.0,81.0,0.061199613
82.0,82.0,1.2842837E-5
83.0,83.0,6.5498876E-5
84.0,84.0,7.936019E-5
85.0,85.0,0.01589678
86.0,86.0,5.4355616E-5
87.0,87.0,0.13989404
88.0,88.0,5.1912863E-5
89.0,89.0,0.22459234
90.0,90.0,6.13964E-6
91.0,91.0,0.2934861
92.0,92.0,8.231151E-5
93.0,93.0,0.0016393856
94.0,94.0,0.003998109
95.0,95.0,3.1392052E-4
96.0,96.0,7.0025726E-6
97.0,97.0,2.3829042E-4
98.0,98.0,6.93464E-5
99.0,99.0,7.6056676E-5
100.0,100.0,7.339281E-5
101.0,101.0,0.51554936
102.0,102.0,0.38710982
103.0,103.0,5.0800452E-5
104.0,104.0,0.03666765
105.0,105.0,0.025869003
106.0,106.0,6.35346E-5
107.0,107.0,6.1124144E-4
108.0,108.0,0.24517159
109.0,109.0,7.924077E-4
110.0,110.0,2.5291642E-4
111.0,111.0,1.491279E-4
112.0,112.0,2.228515E-5
113.0,113.0,5.301673E-6
114.0,114.0,0.18237573
115.0,115.0,3.9696417E-4
116.0,116.0,0.0072517893
117.0,117.0,1.9383733E-5
118.0,118.0,0.0243629
119.0,119.0,0.05702193
120.0,120.0,3.5113833E-4
121.0,121.0,8.3091605E-4
122.0,122.0,1.0603195E-5
123.0,123.0,0.0010032352
124.0,124.0,0.020731041
125.0,125.0,0.022175733
126.0,126.0,0.079337016
127.0,127.0,1.4104783E-4
128.0,128.0,6.488938E-5
129.0,129.0,0.23335621
130.0,130.0,0.46808895
131.0,131.0,0.29036185
132.0,132.0,1.845049E-4
133.0,133.0,5.55357E-5
134.0,134.0,5.289208E-4
135.0,135.0,0.09543726
136.0,136.0,6.022592E-5
137.0,137.0,0.028355539
138.0,138.0,5.2142237E-5
